layer_id,background_kx_W_mK,background_ky_W_mK,background_kz_W_mK,sampling_latent,distribution,sample_id
pcb_fr4_equivalent,0.7820170121777648,0.7820170121777648,0.29325637956666173,0.4490569354966283,correlated_log_uniform_axes,v6p1i3_0000
bt_substrate_with_vias,0.1891876155579028,0.1891876155579028,0.4635096581168619,0.37546543776988983,correlated_log_uniform_axes,v6p1i3_0000
silicon_interposer_tsv_0p1,135.39962542243302,135.39962542243302,137.9662296595052,0.513320847414434,correlated_linear_axes,v6p1i3_0000
bump_underfill_under_interposer,0.6041670635099479,0.6041670635099479,4.934031018664574,0.515508177690208,correlated_log_uniform_axes,v6p1i3_0000
silicon_die_lower,128.78800849430263,128.78800849430263,128.78800849430263,0.5757601698860526,isotropic_linear,v6p1i3_0000
tim_between_dies,1.4602781309164108,1.4602781309164108,1.4602781309164108,0.05402478761970997,isotropic_log_uniform,v6p1i3_0000
silicon_die_upper,145.73193327523768,145.73193327523768,145.73193327523768,0.9146386655047536,isotropic_linear,v6p1i3_0000
tim_to_spreader,1.6535943253814638,1.6535943253814638,1.6535943253814638,0.12590005435049534,isotropic_log_uniform,v6p1i3_0000
spreader,392.3194917058572,392.3194917058572,392.3194917058572,0.4879661137238145,isotropic_linear,v6p1i3_0000
pcb_fr4_equivalent,0.8983374503075271,0.8983374503075271,0.3368765438653227,0.7597745917737484,correlated_log_uniform_axes,v6p1i3_0001
bt_substrate_with_vias,0.2191406537542164,0.2191406537542164,0.5368946016978302,0.7047928590327501,correlated_log_uniform_axes,v6p1i3_0001
silicon_interposer_tsv_0p1,128.93994617275894,128.93994617275894,130.4299372015521,0.29799820575863123,correlated_linear_axes,v6p1i3_0001
bump_underfill_under_interposer,0.5656044639467512,0.5656044639467512,4.6191031222318015,0.36772046983242035,correlated_log_uniform_axes,v6p1i3_0001
silicon_die_lower,116.59989161416888,116.59989161416888,116.59989161416888,0.33199783228337765,isotropic_linear,v6p1i3_0001
tim_between_dies,5.086744547588865,5.086744547588865,5.086744547588865,0.7755335792899132,isotropic_log_uniform,v6p1i3_0001
silicon_die_upper,112.23477190360427,112.23477190360427,112.23477190360427,0.24469543807208538,isotropic_linear,v6p1i3_0001
tim_to_spreader,4.784462999105062,4.784462999105062,4.784462999105062,0.7401150660589337,isotropic_log_uniform,v6p1i3_0001
spreader,397.1705438988283,397.1705438988283,397.1705438988283,0.8113695932552218,isotropic_linear,v6p1i3_0001
pcb_fr4_equivalent,0.8659190617449248,0.8659190617449248,0.32471964815434684,0.6774187823757529,correlated_log_uniform_axes,v6p1i3_0002
bt_substrate_with_vias,0.17418378494796385,0.17418378494796385,0.4267502731225115,0.19031955301761627,correlated_log_uniform_axes,v6p1i3_0002
silicon_interposer_tsv_0p1,146.77193608134985,146.77193608134985,151.2339254282415,0.8923978693783283,correlated_linear_axes,v6p1i3_0002
bump_underfill_under_interposer,0.697472358400771,0.697472358400771,5.696024260272963,0.8373013185337186,correlated_log_uniform_axes,v6p1i3_0002
silicon_die_lower,105.80521011725068,105.80521011725068,105.80521011725068,0.11610420234501362,isotropic_linear,v6p1i3_0002
tim_between_dies,3.5816242340009197,3.5816242340009197,3.5816242340009197,0.5727141480892897,isotropic_log_uniform,v6p1i3_0002
silicon_die_upper,130.72860427200794,130.72860427200794,130.72860427200794,0.6145720854401588,isotropic_linear,v6p1i3_0002
tim_to_spreader,7.115238201035808,7.115238201035808,7.115238201035808,0.9695533458143473,isotropic_log_uniform,v6p1i3_0002
