sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i3_0000,train,k,0,silicon_die_lower,327.57256899153765,327.57256899153765,327.57256899153765,432,,,,,
v6p1i3_0000,train,k,1,silicon_die_lower,154.3092836767838,154.3092836767838,154.3092836767838,240,,,,,
v6p1i3_0000,train,k,2,silicon_die_lower,305.119364120851,305.119364120851,305.119364120851,504,,,,,
v6p1i3_0000,train,k,3,silicon_die_lower,54.091075743423296,54.091075743423296,54.091075743423296,968,,,,,
v6p1i3_0000,train,k,4,silicon_die_lower,137.86045542136617,137.86045542136617,137.86045542136617,880,,,,,
v6p1i3_0000,train,k,5,silicon_die_upper,21.5270565472315,21.5270565472315,21.5270565472315,512,,,,,
v6p1i3_0000,train,k,6,silicon_die_upper,91.14007840058137,91.14007840058137,91.14007840058137,432,,,,,
v6p1i3_0000,train,q,0,silicon_die_lower,,,,384,2.549691385377537,0.31555697504183444,1.757812499999999e-10,236.22301105999605,14504910992.369997
v6p1i3_0000,train,q,1,silicon_die_lower,,,,384,3.645080894706751,0.451125460717721,1.7578125000000002e-10,310.23940159646503,20736460200.9984
v6p1i3_0000,train,q,2,silicon_die_upper,,,,336,1.885199284605467,0.23331756424044453,1.506042480468749e-10,220.83004566103764,12517570447.406683
v6p1i3_0001,train,k,0,silicon_die_lower,243.33856249294095,243.33856249294095,243.33856249294095,616,,,,,
v6p1i3_0001,train,k,1,silicon_die_upper,78.29552951546987,78.29552951546987,78.29552951546987,576,,,,,
v6p1i3_0001,train,q,0,silicon_die_lower,,,,280,0.7345578724501263,0.09368090463817046,1.2817382812499996e-10,74.16046801140567,5730950562.963272
v6p1i3_0001,train,q,1,silicon_die_upper,,,,448,1.1267430031167465,0.14369773680952888,2.0080566406249978e-10,82.0778975070797,5611111660.506017
v6p1i3_0001,train,q,2,silicon_die_upper,,,,576,1.1357905224960958,0.14485160069415612,2.581787109374998e-10,66.16656666932303,4399241588.788664
v6p1i3_0001,train,q,3,silicon_die_lower,,,,360,0.9734170527272303,0.12414350660423983,1.6479492187499997e-10,78.04634304122108,5906838885.882572
v6p1i3_0001,train,q,4,silicon_die_lower,,,,512,0.9199645494413756,0.11732650953593377,2.3437500000000003e-10,52.64452845456715,3925182077.6165357
v6p1i3_0001,train,q,5,silicon_die_upper,,,,384,0.8633226291027859,0.1101027542175636,1.7211914062499977e-10,83.24959914576831,5015843246.531938
v6p1i3_0001,train,q,6,silicon_die_upper,,,,432,0.6568530395695654,0.0837709175397706,1.9363403320312483e-10,49.92568718926547,3392239621.846421
v6p1i3_0001,train,q,7,silicon_die_upper,,,,288,0.695688851074925,0.08872379339970031,1.290893554687499e-10,84.03349783380861,5389203846.813986
v6p1i3_0001,train,q,8,silicon_die_upper,,,,288,0.3644732971678999,0.04648263870790365,1.2908935546874975e-10,43.83095075574552,2823418676.500654
v6p1i3_0001,train,q,9,silicon_die_lower,,,,240,0.3702521538744465,0.04721963785303282,1.0986328124999994e-10,49.86573177548237,3370117382.82163
v6p1i3_0002,train,k,0,silicon_die_lower,23.09009191395921,23.09009191395921,23.09009191395921,576,,,,,
v6p1i3_0002,train,k,1,silicon_die_lower,153.19607773692988,153.19607773692988,153.19607773692988,640,,,,,
v6p1i3_0002,train,k,2,silicon_die_lower,278.2623280329928,278.2623280329928,278.2623280329928,528,,,,,
v6p1i3_0002,train,k,3,silicon_die_lower,28.329803261816725,28.329803261816725,28.329803261816725,616,,,,,
v6p1i3_0002,train,k,4,silicon_die_lower,54.66588829165846,54.66588829165846,54.66588829165846,704,,,,,
v6p1i3_0002,train,k,5,silicon_die_lower,188.22883906413182,188.22883906413182,188.22883906413182,704,,,,,
