sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i8_0000,test_iid,k,0,silicon_die_upper,64.35078909781437,64.35078909781437,64.35078909781437,504,,,,,
v6p1i8_0000,test_iid,k,1,silicon_die_upper,155.15166871033577,155.15166871033577,155.15166871033577,800,,,,,
v6p1i8_0000,test_iid,k,2,silicon_die_upper,25.703414550069574,25.703414550069574,25.703414550069574,792,,,,,
v6p1i8_0000,test_iid,k,3,silicon_die_upper,43.435579660162,43.435579660162,43.435579660162,880,,,,,
v6p1i8_0000,test_iid,k,4,silicon_die_upper,42.23171135325591,42.23171135325591,42.23171135325591,384,,,,,
v6p1i8_0000,test_iid,k,5,silicon_die_lower,162.96062218585215,162.96062218585215,162.96062218585215,648,,,,,
v6p1i8_0000,test_iid,k,6,silicon_die_lower,147.67401731602894,147.67401731602894,147.67401731602894,504,,,,,
v6p1i8_0000,test_iid,q,0,silicon_die_upper,,,,432,1.2474963564934982,0.12683416129597783,1.9363403320312488e-10,94.25107438503606,6442546983.385181
v6p1i8_0000,test_iid,q,1,silicon_die_upper,,,,384,0.9369243383959487,0.09525800379270158,1.7211914062499985e-10,70.57826611781356,5443463957.545829
v6p1i8_0000,test_iid,q,2,silicon_die_upper,,,,504,1.5794168609292705,0.16058084005613216,2.259063720703123e-10,99.4392211112932,6991466625.995323
v6p1i8_0000,test_iid,q,3,silicon_die_lower,,,,504,1.0234520897226913,0.10405536397033152,2.3071289062499996e-10,69.5929665769989,4436042073.549359
v6p1i8_0000,test_iid,q,4,silicon_die_lower,,,,288,1.177875365161599,0.11975572776131281,1.3183593749999998e-10,127.2584409575758,8934402769.818352
v6p1i8_0000,test_iid,q,5,silicon_die_lower,,,,336,1.4973686531782202,0.15223891940700612,1.5380859374999997e-10,124.8271506155709,9735273021.298399
v6p1i8_0000,test_iid,q,6,silicon_die_lower,,,,432,1.014382458067599,0.10313324574669959,1.977539062499998e-10,74.74529538505084,5129519195.364061
v6p1i8_0000,test_iid,q,7,silicon_die_lower,,,,512,1.3587333887722175,0.13814373796983842,2.3437500000000003e-10,87.5316994183717,5797262458.76146
v6p1i8_0001,train,k,0,silicon_die_lower,42.791691268609945,42.791691268609945,42.791691268609945,392,,,,,
v6p1i8_0001,train,k,1,silicon_die_upper,21.18515660316662,21.18515660316662,21.18515660316662,704,,,,,
v6p1i8_0001,train,q,0,silicon_die_lower,,,,448,1.4180664773577227,0.1967383032302912,2.0507812499999992e-10,105.00745067669787,6914762251.496708
v6p1i8_0001,train,q,1,silicon_die_lower,,,,392,2.0484636240964322,0.28419771856156867,1.79443359375e-10,167.73220746603232,11415655788.161886
v6p1i8_0001,train,q,2,silicon_die_upper,,,,280,1.4366365825051282,0.19931466409619086,1.2550354003906245e-10,163.33314416967724,11446980555.751503
v6p1i8_0001,train,q,3,silicon_die_upper,,,,448,2.304715330240112,0.3197493141119493,2.0080566406249984e-10,186.4769776963615,11477342240.320374
v6p1i8_0002,test_iid,k,0,silicon_die_upper,68.78295354689912,68.78295354689912,68.78295354689912,504,,,,,
v6p1i8_0002,test_iid,k,1,silicon_die_upper,226.41024273182614,226.41024273182614,226.41024273182614,800,,,,,
v6p1i8_0002,test_iid,k,2,silicon_die_lower,26.478569977500456,26.478569977500456,26.478569977500456,512,,,,,
v6p1i8_0002,test_iid,q,0,silicon_die_upper,,,,288,0.5331361877717271,0.07277609000934367,1.290893554687498e-10,68.03541065442965,4129977919.8354564
v6p1i8_0002,test_iid,q,1,silicon_die_upper,,,,448,1.2860042888107,0.17554682278472922,2.0080566406249989e-10,77.52339345045118,6404223181.724778
v6p1i8_0002,test_iid,q,2,silicon_die_lower,,,,432,0.8676452617845576,0.11843846115891463,1.9775390624999997e-10,67.07769955116318,4387499990.456233
v6p1i8_0002,test_iid,q,3,silicon_die_upper,,,,336,0.7699974355891274,0.1051089833417792,1.506042480468749e-10,71.35382120560111,5112720561.172146
v6p1i8_0002,test_iid,q,4,silicon_die_upper,,,,336,0.7859551343230614,0.10728729902553846,1.5060424804687477e-10,82.72779640359552,5218678387.334978
v6p1i8_0002,test_iid,q,5,silicon_die_upper,,,,576,0.9425425168208142,0.12866235797738612,2.581787109374999e-10,57.79117958731037,3650736783.8279495
v6p1i8_0002,test_iid,q,6,silicon_die_lower,,,,280,0.4774089834222652,0.06516901299463909,1.2817382812499996e-10,51.24133189000216,3724699421.1382833
v6p1i8_0002,test_iid,q,7,silicon_die_upper,,,,448,0.7505775972685931,0.1024580661202545,2.008056640625e-10,58.662828843485585,3737830806.5801306
v6p1i8_0002,test_iid,q,8,silicon_die_upper,,,,576,0.912437887022743,0.12455290658741504,2.581787109374998e-10,49.850573222356275,3534132941.130173
v6p1i8_0003,train,k,0,silicon_die_lower,298.5149831641005,298.5149831641005,298.5149831641005,720,,,,,
v6p1i8_0003,train,k,1,silicon_die_upper,77.82992400051391,77.82992400051391,77.82992400051391,504,,,,,
v6p1i8_0003,train,q,0,silicon_die_lower,,,,576,1.0456705178759045,0.37767892936657815,2.636718749999998e-10,61.37707050009206,3965802260.3886185
v6p1i8_0003,train,q,1,silicon_die_lower,,,,288,0.26867499934622185,0.0970409745383005,1.3183593749999995e-10,34.707280589149605,2037949624.670602
v6p1i8_0003,train,q,2,silicon_die_upper,,,,448,0.4292363917009727,0.15503309894602524,2.0080566406249968e-10,33.74301979364203,2137571137.2731757
v6p1i8_0003,train,q,3,silicon_die_upper,,,,320,0.400666913364469,0.1447142749893065,1.4343261718750002e-10,36.94380388661982,2793415620.665302
v6p1i8_0003,train,q,4,silicon_die_lower,,,,576,0.6244269935162,0.2255327221597896,2.63671875e-10,35.843401630553736,2368197190.224403
v6p1i8_0004,test_iid,k,0,silicon_die_upper,100.84391466593408,100.84391466593408,100.84391466593408,792,,,,,
v6p1i8_0004,test_iid,k,1,silicon_die_lower,323.65503130007323,323.65503130007323,323.65503130007323,880,,,,,
v6p1i8_0004,test_iid,k,2,silicon_die_lower,65.29927879280682,65.29927879280682,65.29927879280682,320,,,,,
v6p1i8_0004,test_iid,k,3,silicon_die_lower,34.979587296767065,34.979587296767065,34.979587296767065,432,,,,,
v6p1i8_0004,test_iid,k,4,silicon_die_lower,346.5332402830846,346.5332402830846,346.5332402830846,880,,,,,
v6p1i8_0004,test_iid,k,5,silicon_die_upper,26.262319737380434,26.262319737380434,26.262319737380434,504,,,,,
v6p1i8_0004,test_iid,q,0,silicon_die_lower,,,,448,1.6292383357236175,0.34582824384519895,2.05078125e-10,108.78665153147233,7944476456.099925
v6p1i8_0004,test_iid,q,1,silicon_die_upper,,,,392,1.4058605686676957,0.29841324064942587,1.7570495605468738e-10,120.39255240991942,8001257336.361804
v6p1i8_0004,test_iid,q,2,silicon_die_lower,,,,384,1.6760210365609471,0.35575851550537524,1.7578125e-10,128.55343008632977,9534697452.43561
v6p1i8_0005,train,k,0,silicon_die_lower,118.48899850159523,118.48899850159523,118.48899850159523,616,,,,,
v6p1i8_0005,train,k,1,silicon_die_upper,321.04539651856476,321.04539651856476,321.04539651856476,576,,,,,
v6p1i8_0005,train,k,2,silicon_die_lower,44.03766713106652,44.03766713106652,44.03766713106652,448,,,,,
v6p1i8_0005,train,k,3,silicon_die_lower,197.92888084673905,197.92888084673905,197.92888084673905,576,,,,,
v6p1i8_0005,train,q,0,silicon_die_upper,,,,288,1.3047993540450187,0.14429077550945005,1.2908935546874985e-10,161.92331822461003,10107722277.38705
v6p1i8_0005,train,q,1,silicon_die_lower,,,,384,1.5860702295268967,0.17539501588609102,1.7578125e-10,141.69674599391018,9022977305.753012
v6p1i8_0005,train,q,2,silicon_die_upper,,,,384,1.2951058327845097,0.14321882088611265,1.721191406249998e-10,104.51872547983378,7524473037.000508
v6p1i8_0005,train,q,3,silicon_die_upper,,,,240,0.7813174985960624,0.08640171949965557,1.0757446289062495e-10,94.64902582492985,7263038806.807314
v6p1i8_0005,train,q,4,silicon_die_lower,,,,200,0.78661518956423,0.08698756278340382,9.155273437499994e-11,120.75780924141226,8591935510.546902
v6p1i8_0005,train,q,5,silicon_die_upper,,,,392,1.1267675134361368,0.12460318732419097,1.7570495605468736e-10,101.37453399834557,6412838537.607532
v6p1i8_0005,train,q,6,silicon_die_upper,,,,576,2.162171018903453,0.2391029181110959,2.5817871093749975e-10,126.09266037746333,8374706849.5778265
v6p1i8_0006,train,k,0,silicon_die_lower,83.00342420176781,83.00342420176781,83.00342420176781,640,,,,,
v6p1i8_0006,train,k,1,silicon_die_upper,290.61290175506537,290.61290175506537,290.61290175506537,800,,,,,
v6p1i8_0006,train,k,2,silicon_die_lower,89.98432081865863,89.98432081865863,89.98432081865863,704,,,,,
v6p1i8_0006,train,k,3,silicon_die_lower,38.035078838453025,38.035078838453025,38.035078838453025,880,,,,,
v6p1i8_0006,train,k,4,silicon_die_lower,72.20231000333474,72.20231000333474,72.20231000333474,560,,,,,
v6p1i8_0006,train,q,0,silicon_die_lower,,,,392,2.13520989410532,0.18468558949366584,1.79443359375e-10,188.82832501218357,11899074457.49033
v6p1i8_0006,train,q,1,silicon_die_upper,,,,512,2.549772515398287,0.22054330179956172,2.2949218749999977e-10,149.27540452293067,11110498109.65042
v6p1i8_0006,train,q,2,silicon_die_upper,,,,512,1.82599686945401,0.1579401206315635,2.294921874999997e-10,128.95627105792784,7956684231.152803
v6p1i8_0006,train,q,3,silicon_die_lower,,,,448,1.6105302220337743,0.13930327143707058,2.0507812499999982e-10,112.24453078999986,7853252130.29803
v6p1i8_0006,train,q,4,silicon_die_upper,,,,512,1.9634792566135115,0.16983169896662367,2.294921874999998e-10,128.4660846984181,8555756420.307394
v6p1i8_0006,train,q,5,silicon_die_upper,,,,432,1.4763350032754858,0.12769601767151478,1.9363403320312477e-10,122.84093959053732,7624357035.040375
v6p1i8_0007,train,k,0,silicon_die_upper,95.07989031667958,95.07989031667958,95.07989031667958,576,,,,,
v6p1i8_0007,train,k,1,silicon_die_lower,210.18474900470508,210.18474900470508,210.18474900470508,288,,,,,
v6p1i8_0007,train,k,2,silicon_die_upper,118.27272476350593,118.27272476350593,118.27272476350593,616,,,,,
v6p1i8_0007,train,k,3,silicon_die_upper,210.3089553350517,210.3089553350517,210.3089553350517,560,,,,,
v6p1i8_0007,train,q,0,silicon_die_upper,,,,448,0.5442198794856629,0.1269280545006141,2.0080566406249989e-10,38.04903879416756,2710181916.563254
v6p1i8_0007,train,q,1,silicon_die_lower,,,,240,0.3888622235391329,0.09069408774492468,1.0986328124999996e-10,48.151829220520874,3539510372.4806423
v6p1i8_0007,train,q,2,silicon_die_lower,,,,288,0.23388135003260815,0.05454799771679077,1.3183593750000008e-10,31.236360087627226,1774033351.358449
v6p1i8_0007,train,q,3,silicon_die_lower,,,,336,0.3536570072018042,0.0824831976499257,1.5380859374999982e-10,37.11033906310494,2299331907.1406217
v6p1i8_0007,train,q,4,silicon_die_upper,,,,336,0.5114902345129584,0.11929454033202586,1.5060424804687495e-10,48.88253121428495,3396253698.9910083
v6p1i8_0007,train,q,5,silicon_die_lower,,,,336,0.3580176987886312,0.08350023896035384,1.5380859374999985e-10,35.19779446127721,2327683324.1876745
v6p1i8_0007,train,q,6,silicon_die_upper,,,,392,0.48996776450566054,0.11427486841438858,1.7570495605468746e-10,36.81703252385546,2788582493.6728597
v6p1i8_0007,train,q,7,silicon_die_lower,,,,320,0.531365123176846,0.1239299479064565,1.4648437499999979e-10,54.90333477082289,3627452574.2206078
v6p1i8_0007,train,q,8,silicon_die_upper,,,,280,0.42747437282016676,0.09969957463188069,1.255035400390624e-10,44.72731912565799,3406074224.5765924
v6p1i8_0007,train,q,9,silicon_die_upper,,,,432,0.4486891868500865,0.10464749214263928,1.936340332031248e-10,33.64341548654132,2317202092.1518755
v6p1i8_0008,test_iid,k,0,silicon_die_upper,89.66545422647302,89.66545422647302,89.66545422647302,792,,,,,
v6p1i8_0008,test_iid,k,1,silicon_die_upper,97.93203401523678,97.93203401523678,97.93203401523678,640,,,,,
v6p1i8_0008,test_iid,k,2,silicon_die_upper,165.21518270832595,165.21518270832595,165.21518270832595,640,,,,,
v6p1i8_0008,test_iid,k,3,silicon_die_lower,68.24090838667367,68.24090838667367,68.24090838667367,968,,,,,
v6p1i8_0008,test_iid,k,4,silicon_die_lower,207.52304332010667,207.52304332010667,207.52304332010667,288,,,,,
v6p1i8_0008,test_iid,q,0,silicon_die_upper,,,,360,1.4363769666104313,0.20610781076427126,1.6136169433593734e-10,121.15287917226199,8901598192.319746
v6p1i8_0008,test_iid,q,1,silicon_die_upper,,,,512,1.5360574680098311,0.22041111024407087,2.2949218749999982e-10,93.4337364160762,6693288711.668376
v6p1i8_0008,test_iid,q,2,silicon_die_upper,,,,320,0.7029296291007459,0.10086439029803067,1.434326171874998e-10,65.8500011277531,4900765550.292186
v6p1i8_0008,test_iid,q,3,silicon_die_lower,,,,336,0.9048026580293554,0.12983144352432538,1.5380859374999997e-10,100.4400708899869,5882653471.886096
v6p1i8_0008,test_iid,q,4,silicon_die_lower,,,,360,1.3621801274353424,0.19546119887652028,1.6479492187499992e-10,124.5363074953437,8265910817.740986
v6p1i8_0008,test_iid,q,5,silicon_die_lower,,,,280,1.0267095940620385,0.1473240462927816,1.2817382812500004e-10,118.027292320274,8010290471.005921
v6p1i8_0009,train,k,0,silicon_die_upper,22.824306299177202,22.824306299177202,22.824306299177202,648,,,,,
v6p1i8_0009,train,k,1,silicon_die_upper,246.96040994044566,246.96040994044566,246.96040994044566,704,,,,,
v6p1i8_0009,train,k,2,silicon_die_upper,70.86741611014726,70.86741611014726,70.86741611014726,1056,,,,,
v6p1i8_0009,train,k,3,silicon_die_upper,118.65602010700248,118.65602010700248,118.65602010700248,800,,,,,
v6p1i8_0009,train,k,4,silicon_die_upper,42.973402323467184,42.973402323467184,42.973402323467184,288,,,,,
v6p1i8_0009,train,k,5,silicon_die_upper,83.37620010511885,83.37620010511885,83.37620010511885,880,,,,,
v6p1i8_0009,train,k,6,silicon_die_upper,205.96099597441787,205.96099597441787,205.96099597441787,240,,,,,
v6p1i8_0009,train,k,7,silicon_die_lower,380.41991079417676,380.41991079417676,380.41991079417676,360,,,,,
v6p1i8_0009,train,q,0,silicon_die_upper,,,,320,0.7732714121566144,0.11977681383801826,1.4343261718749992e-10,75.32997825196432,5391182475.222969
v6p1i8_0009,train,q,1,silicon_die_lower,,,,392,0.4484188672621185,0.06945838465140569,1.7944335937499983e-10,41.86590476613157,2498943782.7287607
v6p1i8_0009,train,q,2,silicon_die_lower,,,,392,0.8714708688870167,0.13498753786438342,1.7944335937499994e-10,79.3390552228866,4856523372.736357
v6p1i8_0009,train,q,3,silicon_die_upper,,,,392,0.6637603086996713,0.10281395856398724,1.7570495605468736e-10,53.00476394573068,3777698271.0327134
v6p1i8_0009,train,q,4,silicon_die_upper,,,,336,0.5536570208285353,0.08575937616643729,1.5060424804687482e-10,53.092844237044126,3676237742.352475
v6p1i8_0009,train,q,5,silicon_die_upper,,,,512,0.7451587055428989,0.11542226202914854,2.2949218749999964e-10,44.790492451794165,3246989423.3018284
v6p1i8_0009,train,q,6,silicon_die_upper,,,,392,0.6595721176665674,0.10216522363107274,1.7570495605468733e-10,54.686507889475244,3753861771.8971953
v6p1i8_0009,train,q,7,silicon_die_upper,,,,288,0.3930806870611418,0.06088671007005617,1.2908935546874977e-10,52.593233558692845,3045027885.016434
v6p1i8_0009,train,q,8,silicon_die_upper,,,,512,0.6479040781654873,0.1003578884920718,2.2949218749999984e-10,48.64301018782758,2823207557.623232
v6p1i8_0009,train,q,9,silicon_die_lower,,,,280,0.699641664349383,0.10837184469341887,1.2817382812500001e-10,71.4680395592499,5458537632.714424
v6p1i8_0010,train,k,0,silicon_die_upper,35.750429158514535,35.750429158514535,35.750429158514535,640,,,,,
v6p1i8_0010,train,k,1,silicon_die_lower,58.26346959819658,58.26346959819658,58.26346959819658,576,,,,,
v6p1i8_0010,train,k,2,silicon_die_upper,149.61833230282525,149.61833230282525,149.61833230282525,704,,,,,
v6p1i8_0010,train,k,3,silicon_die_upper,24.146872467894486,24.146872467894486,24.146872467894486,440,,,,,
v6p1i8_0010,train,k,4,silicon_die_upper,34.698335400715656,34.698335400715656,34.698335400715656,336,,,,,
v6p1i8_0010,train,q,0,silicon_die_lower,,,,512,5.269649961526856,0.5560158133200127,2.343749999999997e-10,331.03988722746686,22483839835.847946
v6p1i8_0010,train,q,1,silicon_die_lower,,,,320,2.4559984127505103,0.2591394048842035,1.46484375e-10,243.31591263566642,16766282497.710152
v6p1i8_0010,train,q,2,silicon_die_upper,,,,280,1.7518697741029388,0.18484478179578387,1.2550354003906245e-10,201.73661972247325,13958727965.423738
v6p1i8_0011,train,k,0,silicon_die_lower,145.23296957013315,145.23296957013315,145.23296957013315,576,,,,,
v6p1i8_0011,train,k,1,silicon_die_upper,91.6609354858032,91.6609354858032,91.6609354858032,720,,,,,
v6p1i8_0011,train,k,2,silicon_die_lower,24.97776552445018,24.97776552445018,24.97776552445018,720,,,,,
v6p1i8_0011,train,q,0,silicon_die_upper,,,,336,0.3934542421237972,0.07555980001342023,1.5060424804687488e-10,38.44290191327232,2612504276.7806683
v6p1i8_0011,train,q,1,silicon_die_upper,,,,384,0.6044301375429287,0.11607606533432137,1.7211914062499985e-10,51.01592459802955,3511696231.7387776
v6p1i8_0011,train,q,2,silicon_die_upper,,,,504,1.1890438816635744,0.2283465477985924,2.2590637207031231e-10,78.7239743592447,5263436665.228239
v6p1i8_0011,train,q,3,silicon_die_upper,,,,576,0.9840898200362069,0.18898672840788047,2.5817871093749965e-10,57.1825309260744,3811661373.8707414
v6p1i8_0011,train,q,4,silicon_die_lower,,,,432,0.5881671141316899,0.1129528792938462,1.977539062499997e-10,47.1714150318197,2974237653.6832166
v6p1i8_0011,train,q,5,silicon_die_upper,,,,384,0.5927338647013554,0.11382988790834864,1.7211914062499985e-10,61.73056360591522,3443741716.052133
v6p1i8_0011,train,q,6,silicon_die_upper,,,,360,0.8552710336587613,0.16424809124359055,1.6136169433593713e-10,69.63665942361543,5300334984.573117
v6p1i8_0012,train,k,0,silicon_die_upper,129.78256537739838,129.78256537739838,129.78256537739838,616,,,,,
v6p1i8_0012,train,k,1,silicon_die_upper,169.24841064906204,169.24841064906204,169.24841064906204,528,,,,,
v6p1i8_0012,train,k,2,silicon_die_upper,27.564740923730923,27.564740923730923,27.564740923730923,528,,,,,
v6p1i8_0012,train,k,3,silicon_die_lower,31.31547553067943,31.31547553067943,31.31547553067943,704,,,,,
v6p1i8_0012,train,k,4,silicon_die_upper,167.21964146818152,167.21964146818152,167.21964146818152,576,,,,,
v6p1i8_0012,train,k,5,silicon_die_upper,235.85035169257915,235.85035169257915,235.85035169257915,576,,,,,
v6p1i8_0012,train,q,0,silicon_die_upper,,,,336,0.29484590609451844,0.08701439761710261,1.5060424804687488e-10,29.26181430512541,1957752918.1165528
v6p1i8_0012,train,q,1,silicon_die_lower,,,,336,0.2609969221722641,0.07702494588972551,1.5380859375000003e-10,25.553704441787453,1696894274.9485612
v6p1i8_0012,train,q,2,silicon_die_lower,,,,432,0.2937172894764954,0.0866813222949496,1.9775390624999994e-10,24.899887937759896,1485266688.5132413
v6p1i8_0012,train,q,3,silicon_die_upper,,,,448,0.3100088319861125,0.0914892532460862,2.0080566406249994e-10,24.9824183896015,1543825137.7691395
v6p1i8_0012,train,q,4,silicon_die_upper,,,,432,0.4810438439268363,0.14196480073659523,1.9363403320312483e-10,38.68762929002325,2484293881.449107
v6p1i8_0012,train,q,5,silicon_die_lower,,,,336,0.45096040443366525,0.13308662976104274,1.5380859374999997e-10,47.15250856239045,2931958438.9845924
v6p1i8_0012,train,q,6,silicon_die_lower,,,,336,0.47975978587402185,0.14158585181561134,1.5380859375e-10,38.313152983656195,3119200131.6507835
v6p1i8_0012,train,q,7,silicon_die_upper,,,,432,0.5021959780844201,0.14820718082054415,1.9363403320312483e-10,34.0262916265416,2593531569.71951
v6p1i8_0012,train,q,8,silicon_die_upper,,,,384,0.31494368350115076,0.09294561781834262,1.7211914062499985e-10,26.606848425336036,1829800464.7102334
v6p1i8_0013,train,k,0,silicon_die_upper,96.82882551439077,96.82882551439077,96.82882551439077,800,,,,,
v6p1i8_0013,train,k,1,silicon_die_upper,38.35389803182677,38.35389803182677,38.35389803182677,560,,,,,
v6p1i8_0013,train,k,2,silicon_die_upper,73.97409897426805,73.97409897426805,73.97409897426805,480,,,,,
v6p1i8_0013,train,k,3,silicon_die_lower,312.65167439282305,312.65167439282305,312.65167439282305,504,,,,,
v6p1i8_0013,train,k,4,silicon_die_lower,53.69242135868712,53.69242135868712,53.69242135868712,704,,,,,
v6p1i8_0013,train,q,0,silicon_die_lower,,,,512,3.3087263862934786,0.1858989657518892,2.3437499999999993e-10,230.08799768985827,14117232581.518847
v6p1i8_0013,train,q,1,silicon_die_lower,,,,280,2.866655168182889,0.1610614383649549,1.28173828125e-10,360.70663964718057,22365370607.38498
v6p1i8_0013,train,q,2,silicon_die_upper,,,,576,5.525199448658827,0.3104302813715585,2.5817871093749975e-10,323.3016048746984,21400677959.060593
v6p1i8_0013,train,q,3,silicon_die_lower,,,,384,2.495123320913268,0.14018712659429122,1.7578125e-10,244.65576266038386,14194479336.751036
v6p1i8_0013,train,q,4,silicon_die_lower,,,,384,3.602815279925471,0.20242218791730626,1.7578125000000013e-10,276.43019474810114,20496015814.687107
v6p1i8_0014,train,k,0,silicon_die_upper,91.80057550116688,91.80057550116688,91.80057550116688,448,,,,,
v6p1i8_0014,train,k,1,silicon_die_lower,152.8480859404841,152.8480859404841,152.8480859404841,616,,,,,
v6p1i8_0014,train,k,2,silicon_die_upper,251.82769388955236,251.82769388955236,251.82769388955236,504,,,,,
v6p1i8_0014,train,k,3,silicon_die_lower,32.80319447964265,32.80319447964265,32.80319447964265,392,,,,,
v6p1i8_0014,train,k,4,silicon_die_lower,104.86339527301587,104.86339527301587,104.86339527301587,432,,,,,
v6p1i8_0014,train,k,5,silicon_die_upper,23.05432291432979,23.05432291432979,23.05432291432979,960,,,,,
v6p1i8_0014,train,k,6,silicon_die_lower,42.49592839295076,42.49592839295076,42.49592839295076,504,,,,,
v6p1i8_0014,train,q,0,silicon_die_lower,,,,336,0.8712987727124509,0.1264234750716487,1.5380859374999995e-10,88.60790534707164,5664825036.555873
v6p1i8_0014,train,q,1,silicon_die_upper,,,,320,0.995766678143315,0.14448348575027306,1.4343261718749992e-10,88.83110216253957,6942400533.914928
v6p1i8_0014,train,q,2,silicon_die_lower,,,,384,1.1162990933132064,0.1619724657210796,1.7578124999999997e-10,103.22650324265098,6350501508.626242
v6p1i8_0014,train,q,3,silicon_die_lower,,,,384,0.8729324924103599,0.12666052409314527,1.7578124999999995e-10,72.79664647256864,4966015956.823382
v6p1i8_0014,train,q,4,silicon_die_lower,,,,360,0.7907201475767546,0.11473169938552318,1.6479492187500002e-10,70.73897573926178,4798206999.2213125
v6p1i8_0014,train,q,5,silicon_die_upper,,,,288,0.8501424084493642,0.1233537346177576,1.2908935546874995e-10,87.90341458884141,6585689465.737299
v6p1i8_0014,train,q,6,silicon_die_lower,,,,336,0.6914199057590686,0.10032345959543916,1.5380859374999997e-10,74.71978720209847,4495326879.34785
v6p1i8_0014,train,q,7,silicon_die_upper,,,,336,0.7033270262635596,0.10205115576513345,1.5060424804687482e-10,73.78833596379447,4670034447.133606
v6p1i8_0015,train,k,0,silicon_die_upper,45.399348067585514,45.399348067585514,45.399348067585514,648,,,,,
v6p1i8_0015,train,k,1,silicon_die_lower,22.294674170006495,22.294674170006495,22.294674170006495,968,,,,,
v6p1i8_0015,train,k,2,silicon_die_lower,324.26927639815864,324.26927639815864,324.26927639815864,800,,,,,
v6p1i8_0015,train,q,0,silicon_die_lower,,,,320,0.867718900225761,0.14921367854491302,1.4648437499999994e-10,80.60123444710918,5923627692.207865
v6p1i8_0015,train,q,1,silicon_die_lower,,,,504,1.6248616498406878,0.27941258838110467,2.3071289062499996e-10,110.01836066239665,7042786579.62694
v6p1i8_0015,train,q,2,silicon_die_upper,,,,384,1.731349480186517,0.2977243260671614,1.7211914062499985e-10,162.10176401120316,10059017689.140396
v6p1i8_0015,train,q,3,silicon_die_upper,,,,384,1.5913471526936325,0.2736494070068209,1.721191406249997e-10,130.62308229037876,9245614095.64983
v6p1i8_0016,train,k,0,silicon_die_upper,81.66375911390368,81.66375911390368,81.66375911390368,448,,,,,
v6p1i8_0016,train,k,1,silicon_die_upper,22.351354259728428,22.351354259728428,22.351354259728428,240,,,,,
v6p1i8_0016,train,k,2,silicon_die_upper,27.79318632763827,27.79318632763827,27.79318632763827,720,,,,,
v6p1i8_0016,train,k,3,silicon_die_upper,39.55097572877159,39.55097572877159,39.55097572877159,504,,,,,
