sample_id,split_role,sobol_index,package_total_power_W,continuous_severity,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,total_source_volume_m3,mean_q_W_m3,max_q_W_m3,mean_local_k_W_mK,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,minimum_support_nodes_per_region,coordinate_sha256,support_index_sha256
v6p1i6_0000,train,0,8.813200825678773,0.31239832006394863,1452.7886563089494,27.489138587852796,6,5,1.3391113281249994e-09,6506894075.320583,8961999364.925241,153.43563251268438,78.6241173453156,59.10428298504539,59.23293117415603,0.9838565561401208,0.016143443866673324,-6.794137982406266e-12,1.0618200069022735e-10,1587,17,d07f804f6d37872a4e73c08a35a9d5afd00c7359eea4bf47c7d3b8951c85841e,d29e594fca8247b3d7840afd3883ed7b46845f90b9e260145c3c36bad183ac0b
v6p1i6_0001,train,1,5.671773372636242,0.7861132379621267,768.6607533798702,67.88067019540925,8,2,1.3874816894531246e-09,4127326260.9955096,5288022957.584129,141.5496154104734,76.67254504376109,64.57101202947821,64.92246904934186,0.9415064996457176,0.05849350033193568,2.2346646467803467e-11,8.645344682799727e-11,1450,16,241af4efebfdbcea67dfd5cceb44068f40a17ce510495be4627d5cd3cf6de0cd,2928aea68779078cb8234f2819faff71c9baf5606f3c80ba0cbf40d4d9921806
v6p1i6_0002,train,2,5.70088381559237,0.5079657901078463,646.9116141570446,123.38226755530597,4,3,6.811523437499996e-10,8183068624.437704,10915128071.841562,218.98381053882864,95.68594426052431,70.69153394683174,71.58267623008797,0.9010396396400339,0.09896036030887162,5.109447469515082e-11,9.447350589206538e-11,1664,18,7b6e853cfa3b5a95457eb7522eb4769ec82d63accd8043c23353949dd32374f6,8c11eb67eb05a964afbed22901e322a081cec411d1286b5e0a7ca2fcc93ccc9b
v6p1i6_0003,train,3,3.08367925771718,0.018767016008496284,948.1407666471284,54.18180748097705,10,3,1.6671752929687487e-09,1863880768.7220948,2436484459.9423,50.928913603689004,34.96554148718889,29.528438782151696,29.67046564142362,0.9605708020473441,0.03942919800858257,-5.592669545675993e-11,7.964971360488005e-11,1445,13,440cab8b596cb3fb0f602cc7870e14ca96e3886e6e79df36f98f30a70978b27d,71801494b78b0a2eef1a0d83ec1513b91341c3e726e961e91850cc03b437396b
v6p1i6_0004,test_iid,4,4.772354953103273,0.18368724547326565,791.4387526026744,175.0358892979593,7,7,1.376419067382812e-09,3539969479.8062835,4486396614.445462,139.20502099484727,61.97853001286927,47.17339605533406,48.2564576943154,0.9146101250407725,0.08538987497623558,-1.7008179873833347e-11,8.618086021317012e-11,1458,9,af375c331616578ea2e2edb439ca3713a818ec52241f525216f632c6c314cd0e,77e526203591e53af89378454fc1006c7ea30cb78e536506085bd2dba78f2bb8
v6p1i6_0005,test_iid,5,8.841148388733874,0.6631127055734396,1295.0217282640458,43.22129880609647,5,8,7.800292968749996e-10,11269859680.337704,13588929494.514853,106.72284594411916,88.76398862971183,64.78179441904491,64.92498207405228,0.9731252935756961,0.026874706442827384,-1.8523536109636247e-11,9.894168998632575e-11,1554,8,23dce64cb6a07613f3594648f8bf0fc7a02e0b3e177e9db9e79d1a671c50f6ef,7debda29548b7690d01d019abb7786ca74ee988ec0628921efd4bf7a1394f4dd
v6p1i6_0006,train,6,13.923695821389867,0.8865583706647158,1150.3172296823027,24.872661657938487,9,4,1.6077423095703118e-09,9011307065.707384,13510177813.980022,168.23957604423762,140.74152299842626,119.25503578101127,119.38778712455836,0.9808411243513786,0.01915887563980627,8.815159267976429e-12,1.0651526219164295e-10,1780,10,7282337cc6e18bb65362506673df030bf1f1d16632929a3c9b374cb89ce55125,929fb2cc76ad12a12eea640ce455716fb311fa897ba72ea33e4031be86380608
v6p1i6_0007,train,7,3.3459565040897132,0.3913972843438387,506.927839789361,109.21397221881809,3,5,4.953765869140622e-10,6861669536.97995,8024471665.1730995,139.66372866572425,65.60158383476738,52.320196442030806,52.93888378630443,0.8908875319805065,0.1091124679284951,9.099832699117364e-11,8.063661836316605e-11,1421,24,006cc3463ab48d977429a3c1eb38ec07ffe2bf26adf5ee8a0a5aeee70d31f85f,cc06ddf68b9748895b3153441ae2facf73c2102093cc4a7744df841cea9ac6fb
v6p1i6_0008,train,8,5.721384010257789,0.371045945212245,968.5614138170343,85.26033845210227,9,8,1.6487884521484366e-09,3428609706.1385403,4398789962.192846,109.61819554194052,62.05055090255098,50.752068398217915,51.226429787510455,0.9481418268526433,0.05185817312563558,2.1721207237892436e-11,9.677480152632194e-11,1494,9,8e8ac164d2576c25742ce328abf30437c67213f91ca7cae067a02ad55add2e18,f0497275342229c8d44546eeda8d62f4ad0347bac96d14e38f5512cb32fadd9e
v6p1i6_0009,test_iid,9,7.363420813245243,0.8446538727730513,593.9043589719988,21.053209473607126,3,8,4.724121093749996e-10,15283831160.532309,19038772362.37676,126.40292612054162,145.49490550604622,117.84019543731667,117.9434548256614,0.9693359054091448,0.03066409459762776,-6.772629288736788e-12,8.620050192910695e-11,1632,11,2df897e4c330110f38f152245270176cf83a227b8db0763ff8ec8f9115c237cb,b0e9cdf62ee30284ec6f8c7027d936829466009a5453007b6f2003fea3806a9e
