layer_id,background_kx_W_mK,background_ky_W_mK,background_kz_W_mK,sampling_latent,distribution,sample_id
pcb_fr4_equivalent,0.9749199703326261,0.9749199703326261,0.36559498887473474,0.9430862041190267,correlated_log_uniform_axes,v6p1i12_0000
bt_substrate_with_vias,0.1934909464510346,0.1934909464510346,0.4740528188050348,0.42586242500692606,correlated_log_uniform_axes,v6p1i12_0000
silicon_interposer_tsv_0p1,148.86482077650726,148.86482077650726,153.67562423925847,0.962160692550242,correlated_linear_axes,v6p1i12_0000
bump_underfill_under_interposer,0.49992196581124254,0.49992196581124254,4.082696054125147,0.09112052246928215,correlated_log_uniform_axes,v6p1i12_0000
silicon_die_lower,143.05113111622632,143.05113111622632,143.05113111622632,0.8610226223245263,isotropic_linear,v6p1i12_0000
tim_between_dies,3.9856186719573015,3.9856186719573015,3.9856186719573015,0.6345021277666092,isotropic_log_uniform,v6p1i12_0000
silicon_die_upper,135.7429132796824,135.7429132796824,135.7429132796824,0.714858265593648,isotropic_linear,v6p1i12_0000
tim_to_spreader,3.039294762708234,3.039294762708234,3.039294762708234,0.47779097873717546,isotropic_log_uniform,v6p1i12_0000
spreader,392.43886354379356,392.43886354379356,392.43886354379356,0.49592423625290394,isotropic_linear,v6p1i12_0000
pcb_fr4_equivalent,0.7368385234848576,0.7368385234848576,0.27631444630682156,0.3157173739746213,correlated_log_uniform_axes,v6p1i12_0001
bt_substrate_with_vias,0.23116230060285078,0.23116230060285078,0.5663476364769845,0.8244608603417873,correlated_log_uniform_axes,v6p1i12_0001
silicon_interposer_tsv_0p1,134.4218008685857,134.4218008685857,136.82543434668332,0.4807266956195235,correlated_linear_axes,v6p1i12_0001
bump_underfill_under_interposer,0.6122969939631946,0.6122969939631946,5.000425450699422,0.5454590637236834,correlated_log_uniform_axes,v6p1i12_0001
silicon_die_lower,100.55081797763705,100.55081797763705,100.55081797763705,0.01101635955274105,isotropic_linear,v6p1i12_0001
tim_between_dies,1.7256010632524479,1.7256010632524479,1.7256010632524479,0.15054221265017986,isotropic_log_uniform,v6p1i12_0001
silicon_die_upper,121.6361525002867,121.6361525002867,121.6361525002867,0.43272305000573397,isotropic_linear,v6p1i12_0001
tim_to_spreader,4.329363250602257,4.329363250602257,4.329363250602257,0.6823293659836054,isotropic_log_uniform,v6p1i12_0001
spreader,395.20285210572183,395.20285210572183,395.20285210572183,0.6801901403814554,isotropic_linear,v6p1i12_0001
pcb_fr4_equivalent,0.6495789741220567,0.6495789741220567,0.24359211529577124,0.033288536593317986,correlated_log_uniform_axes,v6p1i12_0002
bt_substrate_with_vias,0.16391040895963785,0.16391040895963785,0.4015805019511127,0.0541045805439353,correlated_log_uniform_axes,v6p1i12_0002
silicon_interposer_tsv_0p1,140.18186850473285,140.18186850473285,143.54551325552166,0.6727289501577616,correlated_linear_axes,v6p1i12_0002
bump_underfill_under_interposer,0.5752370914200955,0.5752370914200955,4.697769579930779,0.4055599719285965,correlated_log_uniform_axes,v6p1i12_0002
silicon_die_lower,124.68370543792844,124.68370543792844,124.68370543792844,0.49367410875856876,isotropic_linear,v6p1i12_0002
tim_between_dies,2.147701582309927,2.147701582309927,2.147701582309927,0.27704956103116274,isotropic_log_uniform,v6p1i12_0002
silicon_die_upper,149.6599080041051,149.6599080041051,149.6599080041051,0.9931981600821018,isotropic_linear,v6p1i12_0002
tim_to_spreader,6.2028537835291395,6.2028537835291395,6.2028537835291395,0.8902174346148968,isotropic_log_uniform,v6p1i12_0002
spreader,398.80143528804183,398.80143528804183,398.80143528804183,0.9200956858694553,isotropic_linear,v6p1i12_0002
pcb_fr4_equivalent,0.8596092838917717,0.8596092838917717,0.32235348145941434,0.6610314007848501,correlated_log_uniform_axes,v6p1i12_0003
bt_substrate_with_vias,0.2189108785743129,0.2189108785743129,0.5363316525070667,0.7024421785026789,correlated_log_uniform_axes,v6p1i12_0003
silicon_interposer_tsv_0p1,123.92176274210215,123.92176274210215,124.57538986578584,0.1307254247367382,correlated_linear_axes,v6p1i12_0003
bump_underfill_under_interposer,0.743665051842503,0.743665051842503,6.073264590047107,0.9809932392090559,correlated_log_uniform_axes,v6p1i12_0003
silicon_die_lower,131.41737119294703,131.41737119294703,131.41737119294703,0.6283474238589406,isotropic_linear,v6p1i12_0003
tim_between_dies,4.934740796465748,4.934740796465748,4.934740796465748,0.7579944236204028,isotropic_log_uniform,v6p1i12_0003
silicon_die_upper,107.71808489225805,107.71808489225805,107.71808489225805,0.15436169784516096,isotropic_linear,v6p1i12_0003
tim_to_spreader,1.9298785345263954,1.9298785345263954,1.9298785345263954,0.21522399317473173,isotropic_log_uniform,v6p1i12_0003
spreader,388.4788759984076,388.4788759984076,388.4788759984076,0.23192506656050682,isotropic_linear,v6p1i12_0003
pcb_fr4_equivalent,0.8404992036971394,0.8404992036971394,0.31518720138642725,0.6106558479368687,correlated_log_uniform_axes,v6p1i12_0004
bt_substrate_with_vias,0.17877056678755054,0.17877056678755054,0.4379878886294989,0.24856066424399614,correlated_log_uniform_axes,v6p1i12_0004
silicon_interposer_tsv_0p1,129.82653974555433,129.82653974555433,131.46429636981338,0.32755132485181093,correlated_linear_axes,v6p1i12_0004
bump_underfill_under_interposer,0.6762369818420222,0.6762369818420222,5.5226020183765145,0.7680201232433319,correlated_log_uniform_axes,v6p1i12_0004
silicon_die_lower,127.60284072719514,127.60284072719514,127.60284072719514,0.5520568145439029,isotropic_linear,v6p1i12_0004
tim_between_dies,3.5710641233987017,3.5710641233987017,3.5710641233987017,0.5710070729255676,isotropic_log_uniform,v6p1i12_0004
silicon_die_upper,140.10363831184804,140.10363831184804,140.10363831184804,0.8020727662369609,isotropic_linear,v6p1i12_0004
tim_to_spreader,5.802727243921147,5.802727243921147,5.802727243921147,0.8516670940443873,isotropic_log_uniform,v6p1i12_0004
spreader,396.3206851342693,396.3206851342693,396.3206851342693,0.7547123422846198,isotropic_linear,v6p1i12_0004
pcb_fr4_equivalent,0.7129697090325027,0.7129697090325027,0.2673636408871885,0.24193116649985313,correlated_log_uniform_axes,v6p1i12_0005
bt_substrate_with_vias,0.20058261608550157,0.20058261608550157,0.49142740940947893,0.5065178796648979,correlated_log_uniform_axes,v6p1i12_0005
silicon_interposer_tsv_0p1,146.0864228848368,146.0864228848368,150.4341600323096,0.8695474294945598,correlated_linear_axes,v6p1i12_0005
bump_underfill_under_interposer,0.5599994075145666,0.5599994075145666,4.5733284947022925,0.3454046081751585,correlated_log_uniform_axes,v6p1i12_0005
silicon_die_lower,116.38914700597525,116.38914700597525,116.38914700597525,0.32778294011950493,isotropic_linear,v6p1i12_0005
tim_between_dies,1.5514348110759306,1.5514348110759306,1.5514348110759306,0.0890322607010603,isotropic_log_uniform,v6p1i12_0005
silicon_die_upper,104.01813853532076,104.01813853532076,104.01813853532076,0.08036277070641518,isotropic_linear,v6p1i12_0005
tim_to_spreader,1.4716890197283032,1.4716890197283032,1.4716890197283032,0.05852482095360756,isotropic_log_uniform,v6p1i12_0005
spreader,386.0475412989035,386.0475412989035,386.0475412989035,0.06983608659356833,isotropic_linear,v6p1i12_0005
pcb_fr4_equivalent,0.764176204663311,0.764176204663311,0.2865660767487416,0.39734560903161764,correlated_log_uniform_axes,v6p1i12_0006
bt_substrate_with_vias,0.18897993319175682,0.18897993319175682,0.4630008363198043,0.3730043275281787,correlated_log_uniform_axes,v6p1i12_0006
silicon_interposer_tsv_0p1,121.14153468981385,121.14153468981385,121.3317904714495,0.03805115632712841,correlated_linear_axes,v6p1i12_0006
bump_underfill_under_interposer,0.6570652762156465,0.6570652762156465,5.366033089094445,0.7035768292844296,correlated_log_uniform_axes,v6p1i12_0006
silicon_die_lower,109.24763604998589,109.24763604998589,109.24763604998589,0.1849527209997177,isotropic_linear,v6p1i12_0006
tim_between_dies,2.9656799142770427,2.9656799142770427,2.9656799142770427,0.4636157797649503,isotropic_log_uniform,v6p1i12_0006
silicon_die_upper,125.79835527576506,125.79835527576506,125.79835527576506,0.5159671055153012,isotropic_linear,v6p1i12_0006
tim_to_spreader,2.1014057215376343,2.1014057215376343,2.1014057215376343,0.264451177790761,isotropic_log_uniform,v6p1i12_0006
spreader,389.93911614175886,389.93911614175886,389.93911614175886,0.3292744094505906,isotropic_linear,v6p1i12_0006
pcb_fr4_equivalent,0.9007148744105863,0.9007148744105863,0.33776807790396984,0.7656967332586646,correlated_log_uniform_axes,v6p1i12_0007
bt_substrate_with_vias,0.23704112727444018,0.23704112727444018,0.5807507618223785,0.8807331454008818,correlated_log_uniform_axes,v6p1i12_0007
silicon_interposer_tsv_0p1,135.5847754329443,135.5847754329443,138.18223800510168,0.5194925144314766,correlated_linear_axes,v6p1i12_0007
bump_underfill_under_interposer,0.5154975240055333,0.5154975240055333,4.209896446045188,0.15986658819019794,correlated_log_uniform_axes,v6p1i12_0007
silicon_die_lower,147.24350753240287,147.24350753240287,147.24350753240287,0.9448701506480575,isotropic_linear,v6p1i12_0007
tim_between_dies,6.8361913819287725,6.8361913819287725,6.8361913819287725,0.9464236749336123,isotropic_log_uniform,v6p1i12_0007
silicon_die_upper,118.32306394353509,118.32306394353509,118.32306394353509,0.3664612788707018,isotropic_linear,v6p1i12_0007
tim_to_spreader,3.69700529373038,3.69700529373038,3.69700529373038,0.5910446541383862,isotropic_log_uniform,v6p1i12_0007
spreader,392.7708307048306,392.7708307048306,392.7708307048306,0.5180553803220391,isotropic_linear,v6p1i12_0007
pcb_fr4_equivalent,0.9362363013910635,0.9362363013910635,0.3510886130216488,0.8523654947057366,correlated_log_uniform_axes,v6p1i12_0008
bt_substrate_with_vias,0.16720146064156155,0.16720146064156155,0.4096435785718258,0.09864865243434906,correlated_log_uniform_axes,v6p1i12_0008
silicon_interposer_tsv_0p1,123.49683238193393,123.49683238193393,124.07963777892292,0.11656107939779758,correlated_linear_axes,v6p1i12_0008
bump_underfill_under_interposer,0.5423116584037047,0.5423116584037047,4.428878543630255,0.2734893010929227,correlated_log_uniform_axes,v6p1i12_0008
silicon_die_lower,104.34110420756042,104.34110420756042,104.34110420756042,0.0868220841512084,isotropic_linear,v6p1i12_0008
tim_between_dies,5.821403193575259,5.821403193575259,5.821403193575259,0.8535247948020697,isotropic_log_uniform,v6p1i12_0008
silicon_die_upper,140.76190292835236,140.76190292835236,140.76190292835236,0.8152380585670471,isotropic_linear,v6p1i12_0008
tim_to_spreader,5.172545873517883,5.172545873517883,5.172545873517883,0.785203879699111,isotropic_log_uniform,v6p1i12_0008
spreader,398.1217565946281,398.1217565946281,398.1217565946281,0.8747837729752064,isotropic_linear,v6p1i12_0008
pcb_fr4_equivalent,0.7937939612029167,0.7937939612029167,0.29767273545109374,0.48254980985075235,correlated_log_uniform_axes,v6p1i12_0009
bt_substrate_with_vias,0.21418084159121914,0.21418084159121914,0.524743061898487,0.6534961359575391,correlated_log_uniform_axes,v6p1i12_0009
silicon_interposer_tsv_0p1,136.94377217441797,136.94377217441797,139.76773420348763,0.5647924058139324,correlated_linear_axes,v6p1i12_0009
bump_underfill_under_interposer,0.7030928647552328,0.7030928647552328,5.741925062167734,0.855285475961864,correlated_log_uniform_axes,v6p1i12_0009
silicon_die_lower,139.163176715374,139.163176715374,139.163176715374,0.7832635343074799,isotropic_linear,v6p1i12_0009
tim_between_dies,2.5169597683587686,2.5169597683587686,2.5169597683587686,0.36877141147851944,isotropic_log_uniform,v6p1i12_0009
silicon_die_upper,101.84741797856987,101.84741797856987,101.84741797856987,0.036948359571397305,isotropic_linear,v6p1i12_0009
tim_to_spreader,1.628806946202582,1.628806946202582,1.628806946202582,0.11716832313686609,isotropic_log_uniform,v6p1i12_0009
spreader,385.88754715397954,385.88754715397954,385.88754715397954,0.05916981026530266,isotropic_linear,v6p1i12_0009
pcb_fr4_equivalent,0.6813004707869759,0.6813004707869759,0.2554876765451159,0.14012336917221546,correlated_log_uniform_axes,v6p1i12_0010
bt_substrate_with_vias,0.19778632508041005,0.19778632508041005,0.4845764964470046,0.4750607069581747,correlated_log_uniform_axes,v6p1i12_0010
silicon_interposer_tsv_0p1,128.40141761116683,128.40141761116683,129.80165387969464,0.28004725370556116,correlated_linear_axes,v6p1i12_0010
bump_underfill_under_interposer,0.5278491065502647,0.5278491065502647,4.310767703493828,0.2129220301285386,correlated_log_uniform_axes,v6p1i12_0010
silicon_die_lower,135.19549202173948,135.19549202173948,135.19549202173948,0.7039098404347897,isotropic_linear,v6p1i12_0010
tim_between_dies,2.022157961442467,2.022157961442467,2.022157961442467,0.24222724419087172,isotropic_log_uniform,v6p1i12_0010
silicon_die_upper,130.06724892184138,130.06724892184138,130.06724892184138,0.6013449784368277,isotropic_linear,v6p1i12_0010
tim_to_spreader,2.2945655809082095,2.2945655809082095,2.2945655809082095,0.3152899360284209,isotropic_log_uniform,v6p1i12_0010
spreader,389.36851407401264,389.36851407401264,389.36851407401264,0.2912342716008425,isotropic_linear,v6p1i12_0010
pcb_fr4_equivalent,0.8033404032598651,0.8033404032598651,0.3012526512224494,0.5093366149812937,correlated_log_uniform_axes,v6p1i12_0011
bt_substrate_with_vias,0.22658524341706618,0.22658524341706618,0.5551338463718122,0.7796492604538798,correlated_log_uniform_axes,v6p1i12_0011
silicon_interposer_tsv_0p1,143.78260214813054,143.78260214813054,147.74636917281896,0.7927534049376845,correlated_linear_axes,v6p1i12_0011
bump_underfill_under_interposer,0.6460836362331138,0.6460836362331138,5.276349695903763,0.6658109938725829,correlated_log_uniform_axes,v6p1i12_0011
silicon_die_lower,120.80794028006494,120.80794028006494,120.80794028006494,0.4161588056012988,isotropic_linear,v6p1i12_0011
tim_between_dies,4.702042619540476,4.702042619540476,4.702042619540476,0.7300690831616521,isotropic_log_uniform,v6p1i12_0011
silicon_die_upper,112.54252498038113,112.54252498038113,112.54252498038113,0.2508504996076226,isotropic_linear,v6p1i12_0011
tim_to_spreader,3.251315221366047,3.251315221366047,3.251315221366047,0.516776442527771,isotropic_log_uniform,v6p1i12_0011
spreader,394.0440946724266,394.0440946724266,394.0440946724266,0.6029396448284388,isotropic_linear,v6p1i12_0011
pcb_fr4_equivalent,0.8805590375465904,0.8805590375465904,0.33020963907997136,0.7149854823946953,correlated_log_uniform_axes,v6p1i12_0012
bt_substrate_with_vias,0.18263468846555864,0.18263468846555864,0.4474549867406187,0.2964775450527668,correlated_log_uniform_axes,v6p1i12_0012
silicon_interposer_tsv_0p1,141.60495216026902,141.60495216026902,145.20577752031386,0.7201650720089674,correlated_linear_axes,v6p1i12_0012
bump_underfill_under_interposer,0.6232389523961054,0.6232389523961054,5.089784777901527,0.5851477468386292,correlated_log_uniform_axes,v6p1i12_0012
silicon_die_lower,113.86841000057757,113.86841000057757,113.86841000057757,0.2773682000115514,isotropic_linear,v6p1i12_0012
tim_between_dies,6.4975089689674626,6.4975089689674626,6.4975089689674626,0.9170479532331228,isotropic_log_uniform,v6p1i12_0012
silicon_die_upper,133.3794787991792,133.3794787991792,133.3794787991792,0.6675895759835839,isotropic_linear,v6p1i12_0012
tim_to_spreader,2.7098327450615245,2.7098327450615245,2.7098327450615245,0.41145751625299454,isotropic_log_uniform,v6p1i12_0012
spreader,390.6364187365398,390.6364187365398,390.6364187365398,0.3757612491026521,isotropic_linear,v6p1i12_0012
pcb_fr4_equivalent,0.665845231888334,0.665845231888334,0.24969196195812524,0.08870765566825867,correlated_log_uniform_axes,v6p1i12_0013
bt_substrate_with_vias,0.24565189184491032,0.24565189184491032,0.6018471350200303,0.9606857160106301,correlated_log_uniform_axes,v6p1i12_0013
silicon_interposer_tsv_0p1,126.22395984828472,126.22395984828472,127.26128648966551,0.20746532827615738,correlated_linear_axes,v6p1i12_0013
bump_underfill_under_interposer,0.4877919053955036,0.4877919053955036,3.983633894063279,0.03608167823404074,correlated_log_uniform_axes,v6p1i12_0013
silicon_die_lower,130.02593340352178,130.02593340352178,130.02593340352178,0.6005186680704355,isotropic_linear,v6p1i12_0013
tim_between_dies,2.7993718881585066,2.7993718881585066,2.7993718881585066,0.4302513524889946,isotropic_log_uniform,v6p1i12_0013
silicon_die_upper,122.48622504994273,122.48622504994273,122.48622504994273,0.44972450099885464,isotropic_linear,v6p1i12_0013
tim_to_spreader,4.790619420711616,4.790619420711616,4.790619420711616,0.7408584943041205,isotropic_log_uniform,v6p1i12_0013
spreader,395.36513501312584,395.36513501312584,395.36513501312584,0.6910090008750558,isotropic_linear,v6p1i12_0013
pcb_fr4_equivalent,0.7343536056585408,0.7343536056585408,0.27538260212195276,0.30814802180975676,correlated_log_uniform_axes,v6p1i12_0014
bt_substrate_with_vias,0.172522418020118,0.172522418020118,0.42267992414928907,0.16884505935013294,correlated_log_uniform_axes,v6p1i12_0014
silicon_interposer_tsv_0p1,146.5115615632385,146.5115615632385,150.93015515711159,0.8837187187746167,correlated_linear_axes,v6p1i12_0014
bump_underfill_under_interposer,0.7158928474980547,0.7158928474980547,5.846458254567446,0.8957112925127149,correlated_log_uniform_axes,v6p1i12_0014
silicon_die_lower,144.73499534651637,144.73499534651637,144.73499534651637,0.8946999069303274,isotropic_linear,v6p1i12_0014
tim_between_dies,1.4644881117656554,1.4644881117656554,1.4644881117656554,0.055689129047095776,isotropic_log_uniform,v6p1i12_0014
silicon_die_upper,144.46251722984016,144.46251722984016,144.46251722984016,0.8892503445968032,isotropic_linear,v6p1i12_0014
tim_to_spreader,6.771497395984987,6.771497395984987,6.771497395984987,0.9409265452995896,isotropic_log_uniform,v6p1i12_0014
spreader,399.37341070268303,399.37341070268303,399.37341070268303,0.9582273801788688,isotropic_linear,v6p1i12_0014
pcb_fr4_equivalent,0.9714205206424743,0.9714205206424743,0.3642826952409278,0.9350287644192576,correlated_log_uniform_axes,v6p1i12_0015
bt_substrate_with_vias,0.20753088458344898,0.20753088458344898,0.50845066722945,0.5828229254111648,correlated_log_uniform_axes,v6p1i12_0015
silicon_interposer_tsv_0p1,133.0644277576357,133.0644277576357,135.24183238390833,0.43548092525452375,correlated_linear_axes,v6p1i12_0015
bump_underfill_under_interposer,0.5934892032832995,0.5934892032832995,4.846828493480278,0.47555243503302336,correlated_log_uniform_axes,v6p1i12_0015
silicon_die_lower,111.65848006494343,111.65848006494343,111.65848006494343,0.23316960129886866,isotropic_linear,v6p1i12_0015
tim_between_dies,3.394018068678143,3.394018068678143,3.394018068678143,0.5416098209097981,isotropic_log_uniform,v6p1i12_0015
silicon_die_upper,111.40435487031937,111.40435487031937,111.40435487031937,0.22808709740638733,isotropic_linear,v6p1i12_0015
tim_to_spreader,1.6975594786065065,1.6975594786065065,1.6975594786065065,0.1410702895373106,isotropic_log_uniform,v6p1i12_0015
spreader,387.2033232683316,387.2033232683316,387.2033232683316,0.1468882178887725,isotropic_linear,v6p1i12_0015
pcb_fr4_equivalent,0.9564055500075149,0.9564055500075149,0.35865208125281806,0.9001242918893695,correlated_log_uniform_axes,v6p1i12_0016
bt_substrate_with_vias,0.17119810335418698,0.17119810335418698,0.41943535321775816,0.15157859027385712,correlated_log_uniform_axes,v6p1i12_0016
silicon_interposer_tsv_0p1,137.8221047669649,137.8221047669649,140.79245556145906,0.5940701588988304,correlated_linear_axes,v6p1i12_0016
bump_underfill_under_interposer,0.6664016492981244,0.6664016492981244,5.4422801359346815,0.7351914495229721,correlated_log_uniform_axes,v6p1i12_0016
silicon_die_lower,132.94705119915307,132.94705119915307,132.94705119915307,0.6589410239830613,isotropic_linear,v6p1i12_0016
tim_between_dies,2.639942316323606,2.639942316323606,2.639942316323606,0.3963511483743787,isotropic_log_uniform,v6p1i12_0016
silicon_die_upper,120.23024423979223,120.23024423979223,120.23024423979223,0.40460488479584455,isotropic_linear,v6p1i12_0016
tim_to_spreader,7.442444569695973,7.442444569695973,7.442444569695973,0.9955463102087379,isotropic_log_uniform,v6p1i12_0016
spreader,385.31641849316657,385.31641849316657,385.31641849316657,0.021094566211104393,isotropic_linear,v6p1i12_0016
pcb_fr4_equivalent,0.7253651158732682,0.7253651158732682,0.2720119184524755,0.2805524943396449,correlated_log_uniform_axes,v6p1i12_0017
bt_substrate_with_vias,0.20882868826317671,0.20882868826317671,0.511630286244783,0.5967916743829846,correlated_log_uniform_axes,v6p1i12_0017
