sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i7_0000,train,k,0,silicon_die_upper,49.237258479465694,49.237258479465694,49.237258479465694,720,,,,,
v6p1i7_0000,train,k,1,silicon_die_upper,93.09260831209022,93.09260831209022,93.09260831209022,384,,,,,
v6p1i7_0000,train,k,2,silicon_die_upper,318.2161270564967,318.2161270564967,318.2161270564967,432,,,,,
v6p1i7_0000,train,k,3,silicon_die_lower,90.2857841395211,90.2857841395211,90.2857841395211,672,,,,,
v6p1i7_0000,train,k,4,silicon_die_lower,54.3878406045849,54.3878406045849,54.3878406045849,616,,,,,
v6p1i7_0000,train,k,5,silicon_die_lower,378.8843866441146,378.8843866441146,378.8843866441146,704,,,,,
v6p1i7_0000,train,q,0,silicon_die_lower,,,,432,0.9240950132390563,0.1857314034855258,1.977539062499999e-10,72.74518322173762,4672954536.082934
v6p1i7_0000,train,q,1,silicon_die_lower,,,,384,0.8486906354589163,0.17057607777397452,1.7578124999999997e-10,75.50318470410305,4828106726.166281
v6p1i7_0000,train,q,2,silicon_die_upper,,,,512,1.4280084697754785,0.2870116313591725,2.294921874999997e-10,82.94493279040617,6222470949.149327
v6p1i7_0000,train,q,3,silicon_die_upper,,,,288,0.8158150581091373,0.16396850275831773,1.2908935546874993e-10,93.80731109464855,6319770171.186815
v6p1i7_0000,train,q,4,silicon_die_lower,,,,336,0.9588284494571666,0.19271238462300952,1.5380859374999987e-10,104.08779232064252,6233906871.391361
v6p1i7_0001,valid_iid,k,0,silicon_die_lower,54.93481375843201,54.93481375843201,54.93481375843201,384,,,,,
v6p1i7_0001,valid_iid,k,1,silicon_die_lower,334.3507715164712,334.3507715164712,334.3507715164712,528,,,,,
v6p1i7_0001,valid_iid,k,2,silicon_die_lower,99.1466278789228,99.1466278789228,99.1466278789228,528,,,,,
v6p1i7_0001,valid_iid,k,3,silicon_die_lower,382.2213979708917,382.2213979708917,382.2213979708917,400,,,,,
v6p1i7_0001,valid_iid,k,4,silicon_die_lower,27.72837010094277,27.72837010094277,27.72837010094277,616,,,,,
v6p1i7_0001,valid_iid,k,5,silicon_die_upper,20.18990000416313,20.18990000416313,20.18990000416313,336,,,,,
v6p1i7_0001,valid_iid,q,0,silicon_die_upper,,,,392,0.5437175140189047,0.0996418428724866,1.7570495605468746e-10,43.77671641183355,3094491619.5174074
v6p1i7_0001,valid_iid,q,1,silicon_die_upper,,,,280,0.6770087408549954,0.1240688350848819,1.255035400390624e-10,69.35872935341402,5394339798.258118
v6p1i7_0001,valid_iid,q,2,silicon_die_lower,,,,336,0.6845131561397487,0.12544409659361322,1.5380859374999987e-10,73.28054705978646,4450422043.72764
v6p1i7_0001,valid_iid,q,3,silicon_die_lower,,,,512,0.8928960793506114,0.1636324167350981,2.3437500000000003e-10,58.076232387947606,3809689938.5626082
v6p1i7_0001,valid_iid,q,4,silicon_die_upper,,,,512,0.739328452628045,0.13548956509309892,2.2949218749999972e-10,51.1740085325112,3221584406.3451877
v6p1i7_0001,valid_iid,q,5,silicon_die_lower,,,,448,0.5904520728834399,0.1082064328498716,2.0507812499999995e-10,39.42445820199259,2879156774.4411554
v6p1i7_0001,valid_iid,q,6,silicon_die_upper,,,,336,0.859800116900378,0.15756724023231358,1.5060424804687488e-10,65.08556130075094,5709003086.239435
v6p1i7_0001,valid_iid,q,7,silicon_die_upper,,,,392,0.4690026346066668,0.08594957053863615,1.7570495605468725e-10,38.864722370946396,2669262410.9059973
v6p1i7_0002,valid_iid,k,0,silicon_die_upper,25.292466014839594,25.292466014839594,25.292466014839594,448,,,,,
v6p1i7_0002,valid_iid,k,1,silicon_die_upper,94.03847980410069,94.03847980410069,94.03847980410069,720,,,,,
v6p1i7_0002,valid_iid,k,2,silicon_die_lower,60.0519094328053,60.0519094328053,60.0519094328053,616,,,,,
v6p1i7_0002,valid_iid,k,3,silicon_die_upper,341.1203708945738,341.1203708945738,341.1203708945738,880,,,,,
v6p1i7_0002,valid_iid,k,4,silicon_die_upper,85.5950202156103,85.5950202156103,85.5950202156103,432,,,,,
v6p1i7_0002,valid_iid,k,5,silicon_die_upper,219.56729263076446,219.56729263076446,219.56729263076446,616,,,,,
v6p1i7_0002,valid_iid,k,6,silicon_die_lower,188.01170320801984,188.01170320801984,188.01170320801984,384,,,,,
v6p1i7_0002,valid_iid,q,0,silicon_die_lower,,,,576,2.6393147803787196,0.3361548597685725,2.636718749999999e-10,168.66522561285993,10009845685.58448
v6p1i7_0002,valid_iid,q,1,silicon_die_upper,,,,648,3.242373953794005,0.41296315614104145,2.9045104980468714e-10,182.24449280333178,11163237165.003633
v6p1i7_0002,valid_iid,q,2,silicon_die_lower,,,,320,1.9697960909931806,0.25088198409038615,1.4648437500000002e-10,201.83535902078506,13447141314.513445
v6p1i7_0003,train,k,0,silicon_die_upper,20.924046963619197,20.924046963619197,20.924046963619197,800,,,,,
v6p1i7_0003,train,k,1,silicon_die_lower,94.66341359105948,94.66341359105948,94.66341359105948,960,,,,,
