sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i15_0000,valid_iid,k,0,silicon_die_lower,109.93983380635912,109.93983380635912,109.93983380635912,720,,,,,
v6p1i15_0000,valid_iid,k,1,silicon_die_upper,47.39031196033729,47.39031196033729,47.39031196033729,392,,,,,
v6p1i15_0000,valid_iid,k,2,silicon_die_lower,68.96527131201972,68.96527131201972,68.96527131201972,336,,,,,
v6p1i15_0000,valid_iid,q,0,silicon_die_lower,,,,504,1.4171010910783266,0.16033073383172847,2.30712890625e-10,96.19760154254467,6142270972.5469055
v6p1i15_0000,valid_iid,q,1,silicon_die_lower,,,,336,0.9730591659330302,0.1100918566204881,1.5380859374999985e-10,101.0162684479494,6326429116.9233265
v6p1i15_0000,valid_iid,q,2,silicon_die_upper,,,,336,0.909449817693652,0.10289509871381185,1.5060424804687485e-10,89.60990058157887,6038673075.214917
v6p1i15_0000,valid_iid,q,3,silicon_die_lower,,,,448,0.7132722801793929,0.08069958369446445,2.0507812499999985e-10,50.669077305139545,3478051499.5414233
v6p1i15_0000,valid_iid,q,4,silicon_die_lower,,,,384,1.0581841651804051,0.11972289401272633,1.7578124999999997e-10,103.1994231580307,6019892139.692972
v6p1i15_0000,valid_iid,q,5,silicon_die_lower,,,,384,1.114856629602051,0.1261348132935596,1.7578124999999995e-10,93.96671511955634,6342295492.847225
v6p1i15_0000,valid_iid,q,6,silicon_die_lower,,,,392,0.8895603644121911,0.10064480714307998,1.7944335937499996e-10,62.07758039785939,4957332316.506579
v6p1i15_0000,valid_iid,q,7,silicon_die_upper,,,,336,0.7321352690626309,0.08283374114374562,1.5060424804687498e-10,66.45457960616427,4861318844.304821
v6p1i15_0000,valid_iid,q,8,silicon_die_lower,,,,240,0.3769961779893027,0.04265332533389527,1.0986328124999984e-10,53.727843865260304,3431502988.98708
v6p1i15_0000,valid_iid,q,9,silicon_die_lower,,,,240,0.6539966837556014,0.07399314621250037,1.0986328125000009e-10,81.69626555779953,5952823148.13987
v6p1i15_0001,valid_iid,k,0,silicon_die_upper,20.515103763584992,20.515103763584992,20.515103763584992,448,,,,,
v6p1i15_0001,valid_iid,k,1,silicon_die_upper,69.99615258984574,69.99615258984574,69.99615258984574,392,,,,,
v6p1i15_0001,valid_iid,k,2,silicon_die_upper,162.37115158577268,162.37115158577268,162.37115158577268,968,,,,,
v6p1i15_0001,valid_iid,k,3,silicon_die_lower,357.65481481790243,357.65481481790243,357.65481481790243,392,,,,,
v6p1i15_0001,valid_iid,q,0,silicon_die_upper,,,,336,1.2346277822730687,0.1529031369141872,1.5060424804687488e-10,130.29330332429754,8197828403.145683
v6p1i15_0001,valid_iid,q,1,silicon_die_upper,,,,512,2.194786029991816,0.2718144477709153,2.2949218749999972e-10,151.92563623786793,9563663381.751583
v6p1i15_0001,valid_iid,q,2,silicon_die_upper,,,,648,2.792466711566759,0.3458345309068751,2.904510498046873e-10,151.03120546873498,9614242101.877554
v6p1i15_0001,valid_iid,q,3,silicon_die_lower,,,,360,1.8526940544909098,0.22944788440802247,1.647949218749998e-10,164.0536234691931,11242421995.844112
v6p1i15_0002,train,k,0,silicon_die_lower,31.285770386874407,31.285770386874407,31.285770386874407,480,,,,,
v6p1i15_0002,train,k,1,silicon_die_upper,32.222028689797746,32.222028689797746,32.222028689797746,384,,,,,
v6p1i15_0002,train,k,2,silicon_die_upper,29.625749410748213,29.625749410748213,29.625749410748213,792,,,,,
v6p1i15_0002,train,k,3,silicon_die_upper,390.8760952744872,390.8760952744872,390.8760952744872,616,,,,,
v6p1i15_0002,train,q,0,silicon_die_lower,,,,384,1.165948090344752,0.17262348896915636,1.7578125000000018e-10,84.83247886606468,6632949136.183472
v6p1i15_0002,train,q,1,silicon_die_lower,,,,384,1.3144859139136942,0.19461513470423714,1.7578124999999997e-10,106.78965396874544,7477964310.264572
v6p1i15_0002,train,q,2,silicon_die_upper,,,,384,0.8143158184562157,0.12056286113314169,1.721191406249998e-10,75.28225710639163,4731117152.335692
v6p1i15_0002,train,q,3,silicon_die_upper,,,,336,1.2593276691895496,0.18644872598626325,1.5060424804687488e-10,121.86859825887831,8361833650.253941
v6p1i15_0002,train,q,4,silicon_die_upper,,,,288,0.6871852192986941,0.1017406444641117,1.2908935546874995e-10,79.54077440796107,5323329850.113385
v6p1i15_0002,train,q,5,silicon_die_upper,,,,288,0.6770070942938592,0.10023373050795152,1.2908935546874993e-10,76.32580722126258,5244484270.879714
v6p1i15_0002,train,q,6,silicon_die_upper,,,,384,0.8360143148588316,0.12377541423513845,1.7211914062499985e-10,74.47073165949409,4857183877.534435
v6p1i15_0003,train,k,0,silicon_die_upper,30.556609179112137,30.556609179112137,30.556609179112137,880,,,,,
v6p1i15_0003,train,k,1,silicon_die_upper,132.9634263805774,132.9634263805774,132.9634263805774,792,,,,,
v6p1i15_0003,train,k,2,silicon_die_lower,102.49737066555363,102.49737066555363,102.49737066555363,528,,,,,
v6p1i15_0003,train,k,3,silicon_die_upper,95.6114517412094,95.6114517412094,95.6114517412094,448,,,,,
v6p1i15_0003,train,q,0,silicon_die_lower,,,,320,1.0160648539458597,0.16082110449645398,1.46484375e-10,103.42653311056398,6936336069.603736
v6p1i15_0003,train,q,1,silicon_die_upper,,,,360,0.9729245134895644,0.1539929210654541,1.6136169433593734e-10,89.16075640954122,6029463916.411551
v6p1i15_0003,train,q,2,silicon_die_lower,,,,392,1.469652550484191,0.23261423272051493,1.79443359375e-10,122.24712046675077,8190063737.120064
v6p1i15_0003,train,q,3,silicon_die_lower,,,,392,0.9276669295161508,0.14682962374916564,1.79443359375e-10,84.38057293719922,5169692167.75259
v6p1i15_0003,train,q,4,silicon_die_lower,,,,648,1.9316732179607765,0.3057421179684113,2.9663085937499985e-10,99.7157876793838,6512044033.55337
v6p1i15_0004,train,k,0,silicon_die_upper,26.77033524418088,26.77033524418088,26.77033524418088,720,,,,,
v6p1i15_0004,train,k,1,silicon_die_upper,21.607496566502157,21.607496566502157,21.607496566502157,384,,,,,
v6p1i15_0004,train,k,2,silicon_die_upper,235.93482971693592,235.93482971693592,235.93482971693592,720,,,,,
v6p1i15_0004,train,k,3,silicon_die_lower,34.53404056674599,34.53404056674599,34.53404056674599,512,,,,,
v6p1i15_0004,train,k,4,silicon_die_upper,297.2423175132029,297.2423175132029,297.2423175132029,400,,,,,
v6p1i15_0004,train,k,5,silicon_die_upper,338.8632293833424,338.8632293833424,338.8632293833424,480,,,,,
v6p1i15_0004,train,q,0,silicon_die_lower,,,,336,5.161440624414992,0.2960038209457148,1.5380859374999972e-10,491.13442739816134,33557556821.59341
v6p1i15_0004,train,q,1,silicon_die_lower,,,,288,5.224363340952434,0.29961238023655773,1.3183593749999995e-10,522.2125948013297,39627763415.81699
v6p1i15_0004,train,q,2,silicon_die_upper,,,,432,7.051270353215669,0.4043837988177275,1.9363403320312465e-10,663.5081834794962,36415449477.41079
v6p1i15_0005,test_iid,k,0,silicon_die_lower,81.9520838102843,81.9520838102843,81.9520838102843,480,,,,,
v6p1i15_0005,test_iid,k,1,silicon_die_lower,42.300120496452834,42.300120496452834,42.300120496452834,576,,,,,
v6p1i15_0005,test_iid,k,2,silicon_die_lower,22.28080116258916,22.28080116258916,22.28080116258916,504,,,,,
v6p1i15_0005,test_iid,k,3,silicon_die_upper,156.2343128831368,156.2343128831368,156.2343128831368,336,,,,,
v6p1i15_0005,test_iid,q,0,silicon_die_lower,,,,448,0.41576764879480477,0.12246055180979487,2.0507812499999995e-10,30.30867196092406,2027362249.3613343
v6p1i15_0005,test_iid,q,1,silicon_die_upper,,,,512,0.41410132506622277,0.12196975142191617,2.2949218749999987e-10,27.16434633461976,1804424497.3098397
v6p1i15_0005,test_iid,q,2,silicon_die_lower,,,,320,0.3306745178216929,0.097397149680272,1.4648437499999992e-10,32.74198328096038,2257404708.329425
v6p1i15_0005,test_iid,q,3,silicon_die_lower,,,,648,0.4805523180104289,0.14154228258889126,2.966308593749999e-10,28.142264941483685,1620034810.3462696
v6p1i15_0005,test_iid,q,4,silicon_die_lower,,,,280,0.281161779953383,0.0828136263625176,1.2817382812499986e-10,31.45721029996674,2193597429.8839197
v6p1i15_0005,test_iid,q,5,silicon_die_upper,,,,448,0.43117462387076677,0.12699853516417856,2.0080566406249989e-10,28.098523339896342,2147223415.653084
v6p1i15_0005,test_iid,q,6,silicon_die_upper,,,,240,0.2446856772414575,0.07206992449220276,1.0757446289062489e-10,30.85961033968259,2274570289.8859825
v6p1i15_0005,test_iid,q,7,silicon_die_upper,,,,512,0.40140394677503644,0.11822985497594762,2.2949218749999987e-10,24.810381207846167,1749096346.7984576
v6p1i15_0005,test_iid,q,8,silicon_die_upper,,,,448,0.3955931007083031,0.11651832350427908,2.0080566406249989e-10,29.070368210913056,1970029593.3145416
v6p1i15_0006,train,k,0,silicon_die_upper,52.86557595755492,52.86557595755492,52.86557595755492,560,,,,,
v6p1i15_0006,train,k,1,silicon_die_upper,24.426426657686577,24.426426657686577,24.426426657686577,336,,,,,
v6p1i15_0006,train,k,2,silicon_die_lower,146.5261258153433,146.5261258153433,146.5261258153433,880,,,,,
v6p1i15_0006,train,q,0,silicon_die_upper,,,,288,0.7609399697087482,0.13275313255799048,1.2908935546874988e-10,86.667197993433,5894676342.178791
v6p1i15_0006,train,q,1,silicon_die_upper,,,,432,1.3389339636458801,0.23358961946802526,1.9363403320312483e-10,115.27112578992606,6914765661.268438
v6p1i15_0006,train,q,2,silicon_die_lower,,,,288,1.1075827918230112,0.193228232232442,1.3183593749999995e-10,110.73932128388607,8401220583.901955
