sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i_0000,valid_iid,k,0,silicon_die_lower,83.25240618571593,83.25240618571593,83.25240618571593,560,,,,,
v6p1i_0000,valid_iid,k,1,silicon_die_lower,306.1213425237719,306.1213425237719,306.1213425237719,384,,,,,
v6p1i_0000,valid_iid,k,2,silicon_die_lower,32.445546771733795,32.445546771733795,32.445546771733795,720,,,,,
v6p1i_0000,valid_iid,k,3,silicon_die_lower,66.3928013785433,66.3928013785433,66.3928013785433,432,,,,,
v6p1i_0000,valid_iid,k,4,silicon_die_lower,305.5678280804229,305.5678280804229,305.5678280804229,480,,,,,
v6p1i_0000,valid_iid,k,5,silicon_die_upper,92.48400600119199,92.48400600119199,92.48400600119199,792,,,,,
v6p1i_0000,valid_iid,q,0,silicon_die_lower,,,,336,0.6860249793403431,0.1631677937691221,1.5380859374999992e-10,66.27110203290907,4460251294.250868
v6p1i_0000,valid_iid,q,1,silicon_die_lower,,,,448,0.4680074244342549,0.1113133504058921,2.050781249999999e-10,39.634631314273854,2282093345.812749
v6p1i_0000,valid_iid,q,2,silicon_die_upper,,,,384,0.6644214616199197,0.15802949934800184,1.7211914062499975e-10,61.52911670523194,3860241569.922262
v6p1i_0000,valid_iid,q,3,silicon_die_lower,,,,336,0.41198741136570427,0.09798925549013243,1.5380859375000003e-10,40.41918067428298,2678572122.1490865
v6p1i_0000,valid_iid,q,4,silicon_die_lower,,,,336,0.41016104618650795,0.09755486317807295,1.5380859374999992e-10,44.56018446299218,2666697849.4919643
v6p1i_0000,valid_iid,q,5,silicon_die_lower,,,,392,0.6319558088944336,0.1503076975360827,1.7944335937499988e-10,58.5119168588331,3521756453.376329
v6p1i_0000,valid_iid,q,6,silicon_die_lower,,,,448,0.4450623048675342,0.10585596233662596,2.05078125e-10,35.07523635366919,2170208572.3064523
v6p1i_0000,valid_iid,q,7,silicon_die_upper,,,,392,0.4867937034435523,0.11578157793606997,1.757049560546874e-10,44.37245448588953,2770517772.3731356
v6p1i_0001,train,k,0,silicon_die_upper,249.19774279943334,249.19774279943334,249.19774279943334,792,,,,,
v6p1i_0001,train,k,1,silicon_die_lower,38.23234137289475,38.23234137289475,38.23234137289475,576,,,,,
v6p1i_0001,train,k,2,silicon_die_upper,37.03455167125913,37.03455167125913,37.03455167125913,800,,,,,
v6p1i_0001,train,k,3,silicon_die_lower,107.6411121295113,107.6411121295113,107.6411121295113,528,,,,,
v6p1i_0001,train,q,0,silicon_die_upper,,,,448,1.1020574583073786,0.12816241089501768,2.0080566406249978e-10,83.91469827534027,5488179147.996386
v6p1i_0001,train,q,1,silicon_die_upper,,,,448,2.3275381654589347,0.2706781760667355,2.0080566406249978e-10,161.5989725234085,11590998572.303717
v6p1i_0001,train,q,2,silicon_die_lower,,,,448,1.7719728136336572,0.20606938968909555,2.0507812499999995e-10,132.36638354017785,8640476957.908882
v6p1i_0001,train,q,3,silicon_die_lower,,,,392,1.5892247314838548,0.18481692719886222,1.7944335937499994e-10,141.13209835601504,8856414285.929077
v6p1i_0001,train,q,4,silicon_die_upper,,,,448,1.80812012098954,0.21027309615028897,2.0080566406249973e-10,124.40283447357153,9004328286.411142
v6p1i_0002,train,k,0,silicon_die_lower,296.4879148665064,296.4879148665064,296.4879148665064,640,,,,,
v6p1i_0002,train,k,1,silicon_die_lower,90.65026326203065,90.65026326203065,90.65026326203065,336,,,,,
v6p1i_0002,train,k,2,silicon_die_upper,146.5280382264037,146.5280382264037,146.5280382264037,480,,,,,
v6p1i_0002,train,k,3,silicon_die_upper,66.21495980829967,66.21495980829967,66.21495980829967,504,,,,,
v6p1i_0002,train,q,0,silicon_die_upper,,,,576,1.712522120366749,0.09852651001627409,2.581787109375e-10,96.71241004572593,6633088042.574187
v6p1i_0002,train,q,1,silicon_die_lower,,,,512,1.9507982582958279,0.11223524756255515,2.343749999999997e-10,133.44681461773413,8323405902.062209
v6p1i_0002,train,q,2,silicon_die_upper,,,,392,1.5237305153365828,0.08766476537497883,1.757049560546874e-10,132.85219131148557,8672097529.578667
v6p1i_0002,train,q,3,silicon_die_lower,,,,448,2.6242855059805956,0.15098297949879166,2.0507812499999998e-10,189.12239905700494,12796515991.067287
v6p1i_0002,train,q,4,silicon_die_lower,,,,448,1.8842326651647807,0.10840553026993367,2.0507812499999998e-10,147.5597792755803,9187877376.803503
v6p1i_0002,train,q,5,silicon_die_lower,,,,448,1.9861611831810089,0.11426978220095058,2.0507812499999992e-10,131.5472745741314,9684900245.606447
v6p1i_0002,train,q,6,silicon_die_upper,,,,392,1.8667441147814663,0.10739936175741091,1.7570495605468725e-10,160.92783220351544,10624311099.115791
v6p1i_0002,train,q,7,silicon_die_upper,,,,576,2.4314000935939375,0.1398857058989404,2.5817871093749985e-10,146.28628245225497,9417508069.37189
v6p1i_0002,train,q,8,silicon_die_upper,,,,392,1.4014589538083997,0.08063011742016465,1.7570495605468725e-10,120.29020198400158,7976206165.591612
v6p1i_0003,train,k,0,silicon_die_lower,392.46748835140744,392.46748835140744,392.46748835140744,704,,,,,
v6p1i_0003,train,k,1,silicon_die_lower,130.08293209871968,130.08293209871968,130.08293209871968,800,,,,,
v6p1i_0003,train,k,2,silicon_die_upper,28.588466785094372,28.588466785094372,28.588466785094372,384,,,,,
v6p1i_0003,train,q,0,silicon_die_lower,,,,288,0.7356094143100456,0.2402461869551669,1.3183593749999982e-10,95.01824269019293,5579733631.507316
v6p1i_0003,train,q,1,silicon_die_upper,,,,336,0.47991018521348505,0.1567361562203884,1.5060424804687482e-10,51.66230282176274,3186564731.322289
v6p1i_0003,train,q,2,silicon_die_upper,,,,336,0.9999514369769517,0.32657890886208557,1.5060424804687508e-10,97.23118984877803,6639596491.765093
v6p1i_0003,train,q,3,silicon_die_upper,,,,288,0.846427358779023,0.2764387479623591,1.2908935546874988e-10,82.78168363360487,6556910565.595993
v6p1i_0004,train,k,0,silicon_die_lower,29.690575965295267,29.690575965295267,29.690575965295267,616,,,,,
v6p1i_0004,train,k,1,silicon_die_lower,109.7964252931238,109.7964252931238,109.7964252931238,480,,,,,
v6p1i_0004,train,k,2,silicon_die_upper,49.421295297601155,49.421295297601155,49.421295297601155,560,,,,,
v6p1i_0004,train,q,0,silicon_die_lower,,,,240,0.3683056227473665,0.06725267498224435,1.0986328124999996e-10,42.467983034994994,3352399623.940475
v6p1i_0004,train,q,1,silicon_die_lower,,,,288,0.32769536973570024,0.05983723525485879,1.3183593750000008e-10,36.54997171850992,2485630063.7730136
v6p1i_0004,train,q,2,silicon_die_lower,,,,288,0.4837839585341081,0.08833904050179367,1.3183593749999998e-10,64.51986159345923,3669590915.1031613
v6p1i_0004,train,q,3,silicon_die_upper,,,,384,0.7735547605935927,0.14125124266933478,1.7211914062499985e-10,69.06524375388645,4494298297.009019
v6p1i_0004,train,q,4,silicon_die_upper,,,,384,0.5952100492089315,0.10868546531278868,1.7211914062499975e-10,50.01920640277829,3458128172.42523
v6p1i_0004,train,q,5,silicon_die_upper,,,,392,0.6390361062033867,0.11668811144350809,1.757049560546875e-10,56.82743192059178,3636983956.243608
v6p1i_0004,train,q,6,silicon_die_upper,,,,336,0.5538985360058764,0.10114197534447099,1.5060424804687485e-10,54.19367322941304,3677841383.554321
v6p1i_0004,train,q,7,silicon_die_lower,,,,392,0.8113033128241486,0.14814413530364903,1.79443359375e-10,69.38590743028159,4521222271.194167
v6p1i_0004,train,q,8,silicon_die_upper,,,,280,0.438035991244398,0.07998545319491833,1.2550354003906232e-10,48.799211765527176,3490228172.910992
