sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i11_0000,train,k,0,silicon_die_lower,28.374585746733423,28.374585746733423,28.374585746733423,648,,,,,
v6p1i11_0000,train,k,1,silicon_die_lower,167.42570447606866,167.42570447606866,167.42570447606866,240,,,,,
v6p1i11_0000,train,k,2,silicon_die_lower,54.797793426960645,54.797793426960645,54.797793426960645,880,,,,,
v6p1i11_0000,train,k,3,silicon_die_lower,43.25199624643146,43.25199624643146,43.25199624643146,448,,,,,
v6p1i11_0000,train,k,4,silicon_die_lower,23.950693018195825,23.950693018195825,23.950693018195825,616,,,,,
v6p1i11_0000,train,k,5,silicon_die_lower,273.3464333943962,273.3464333943962,273.3464333943962,512,,,,,
v6p1i11_0000,train,k,6,silicon_die_lower,40.77583771515825,40.77583771515825,40.77583771515825,880,,,,,
v6p1i11_0000,train,k,7,silicon_die_upper,218.3497023224599,218.3497023224599,218.3497023224599,968,,,,,
v6p1i11_0000,train,q,0,silicon_die_upper,,,,288,1.0925637125124674,0.1487623261322658,1.2908935546875e-10,130.89169702904982,8463623577.212419
v6p1i11_0000,train,q,1,silicon_die_lower,,,,384,0.8757223327541708,0.11923743189942157,1.7578124999999997e-10,89.52701518893005,4981887048.557061
v6p1i11_0000,train,q,2,silicon_die_lower,,,,384,0.9394997392305274,0.12792129649555384,1.7578125000000015e-10,78.93975731152838,5344709627.622551
v6p1i11_0000,train,q,3,silicon_die_upper,,,,448,0.9119145305394908,0.12416532348937936,2.0080566406249996e-10,75.81898018489183,4541278926.552894
v6p1i11_0000,train,q,4,silicon_die_upper,,,,432,1.7028475703791253,0.23185793443179653,1.9363403320312493e-10,129.9561918447665,8794154324.063545
v6p1i11_0000,train,q,5,silicon_die_lower,,,,448,1.821809660735118,0.24805568755158294,2.050781249999998e-10,130.68536671632677,8883490917.108393
v6p1i11_0001,train,k,0,silicon_die_upper,278.33796566740926,278.33796566740926,278.33796566740926,480,,,,,
v6p1i11_0001,train,k,1,silicon_die_lower,130.6165963276242,130.6165963276242,130.6165963276242,576,,,,,
v6p1i11_0001,train,k,2,silicon_die_upper,258.6259290927854,258.6259290927854,258.6259290927854,360,,,,,
v6p1i11_0001,train,k,3,silicon_die_lower,194.35593594431555,194.35593594431555,194.35593594431555,392,,,,,
v6p1i11_0001,train,k,4,silicon_die_upper,26.128179449710817,26.128179449710817,26.128179449710817,576,,,,,
