layer_id,background_kx_W_mK,background_ky_W_mK,background_kz_W_mK,sampling_latent,distribution,sample_id
pcb_fr4_equivalent,0.9785813160424901,0.9785813160424901,0.3669679935159338,0.9514855062589049,correlated_log_uniform_axes,v6p1i5_0000
bt_substrate_with_vias,0.2493230216901878,0.2493230216901878,0.6108414031409601,0.9939241213724017,correlated_log_uniform_axes,v6p1i5_0000
silicon_interposer_tsv_0p1,135.70274169556797,135.70274169556797,138.31986531149596,0.5234247231855989,correlated_linear_axes,v6p1i5_0000
bump_underfill_under_interposer,0.5712707776296935,0.5712707776296935,4.665378017309163,0.39005655515939,correlated_log_uniform_axes,v6p1i5_0000
silicon_die_lower,108.91759116202593,108.91759116202593,108.91759116202593,0.17835182324051857,isotropic_linear,v6p1i5_0000
tim_between_dies,4.218707489330512,4.218707489330512,4.218707489330512,0.6673606913536787,isotropic_log_uniform,v6p1i5_0000
silicon_die_upper,120.425795763731,120.425795763731,120.425795763731,0.40851591527462006,isotropic_linear,v6p1i5_0000
tim_to_spreader,1.3642758577274354,1.3642758577274354,1.3642758577274354,0.014710345305502415,isotropic_log_uniform,v6p1i5_0000
spreader,385.4087234893814,385.4087234893814,385.4087234893814,0.027248232625424862,isotropic_linear,v6p1i5_0000
pcb_fr4_equivalent,0.7713027759908354,0.7713027759908354,0.28923854099656326,0.41814523562788963,correlated_log_uniform_axes,v6p1i5_0001
bt_substrate_with_vias,0.16662608919454,0.16662608919454,0.40823391852662305,0.09092465322464705,correlated_log_uniform_axes,v6p1i5_0001
silicon_interposer_tsv_0p1,120.87662542238832,120.87662542238832,121.02272965945303,0.02922084741294384,correlated_linear_axes,v6p1i5_0001
bump_underfill_under_interposer,0.6002799900158419,0.6002799900158419,4.902286585129375,0.5010453835129738,correlated_log_uniform_axes,v6p1i5_0001
silicon_die_lower,130.4481754079461,130.4481754079461,130.4481754079461,0.6089635081589222,isotropic_linear,v6p1i5_0001
tim_between_dies,1.6364393339174146,1.6364393339174146,1.6364393339174146,0.11987102683633566,isotropic_log_uniform,v6p1i5_0001
silicon_die_upper,134.09798764623702,134.09798764623702,134.09798764623702,0.6819597529247403,isotropic_linear,v6p1i5_0001
tim_to_spreader,5.430747493673616,5.430747493673616,5.430747493673616,0.8133654724806547,isotropic_log_uniform,v6p1i5_0001
spreader,399.2534002196044,399.2534002196044,399.2534002196044,0.9502266813069582,isotropic_linear,v6p1i5_0001
pcb_fr4_equivalent,0.7142401741903698,0.7142401741903698,0.2678400653213886,0.24592041131109,correlated_log_uniform_axes,v6p1i5_0002
bt_substrate_with_vias,0.21742991265659717,0.21742991265659717,0.5327032860086631,0.6872319206595421,correlated_log_uniform_axes,v6p1i5_0002
silicon_interposer_tsv_0p1,144.71657624468207,144.71657624468207,148.83600561879575,0.8238858748227358,correlated_linear_axes,v6p1i5_0002
bump_underfill_under_interposer,0.5305135300529216,0.5305135300529216,4.3325271620988595,0.2242040103301406,correlated_log_uniform_axes,v6p1i5_0002
silicon_die_lower,145.32401324249804,145.32401324249804,145.32401324249804,0.9064802648499608,isotropic_linear,v6p1i5_0002
tim_between_dies,3.0464633056832953,3.0464633056832953,3.0464633056832953,0.47915295511484146,isotropic_log_uniform,v6p1i5_0002
silicon_die_upper,104.053336661309,104.053336661309,104.053336661309,0.08106673322618008,isotropic_linear,v6p1i5_0002
tim_to_spreader,4.753645744255886,4.753645744255886,4.753645744255886,0.7363792425021529,isotropic_log_uniform,v6p1i5_0002
spreader,395.85256008896977,395.85256008896977,395.85256008896977,0.7235040059313178,isotropic_linear,v6p1i5_0002
pcb_fr4_equivalent,0.855418820238911,0.855418820238911,0.3207820575895916,0.6500815711915493,correlated_log_uniform_axes,v6p1i5_0003
bt_substrate_with_vias,0.18103426880642,0.18103426880642,0.443533958575729,0.27675576508045197,correlated_log_uniform_axes,v6p1i5_0003
silicon_interposer_tsv_0p1,129.425358613953,129.425358613953,130.9962517162785,0.3141786204650998,correlated_linear_axes,v6p1i5_0003
bump_underfill_under_interposer,0.7031279798873838,0.7031279798873838,5.742211835746968,0.8553973827511072,correlated_log_uniform_axes,v6p1i5_0003
silicon_die_lower,118.41004029847682,118.41004029847682,118.41004029847682,0.3682008059695363,isotropic_linear,v6p1i5_0003
tim_between_dies,5.381310367581971,5.381310367581971,5.381310367581971,0.8080785730853677,isotropic_log_uniform,v6p1i5_0003
silicon_die_upper,141.16239487193525,141.16239487193525,141.16239487193525,0.823247897438705,isotropic_linear,v6p1i5_0003
tim_to_spreader,2.8251263985872406,2.8251263985872406,2.8251263985872406,0.4355458617210388,isotropic_log_uniform,v6p1i5_0003
spreader,389.48522369377315,389.48522369377315,389.48522369377315,0.29901491291821003,isotropic_linear,v6p1i5_0003
pcb_fr4_equivalent,0.84049415081835,0.84049415081835,0.31518530655688126,0.6106423772871494,correlated_log_uniform_axes,v6p1i5_0004
bt_substrate_with_vias,0.2066336896558122,0.2066336896558122,0.5062525396567399,0.5731149157509208,correlated_log_uniform_axes,v6p1i5_0004
silicon_interposer_tsv_0p1,126.97265977039933,126.97265977039933,128.13476973213255,0.2324219923466444,correlated_linear_axes,v6p1i5_0004
bump_underfill_under_interposer,0.7311882150747885,0.7311882150747885,5.9713704231107725,0.9430808024480939,correlated_log_uniform_axes,v6p1i5_0004
silicon_die_lower,120.39064336568117,120.39064336568117,120.39064336568117,0.40781286731362343,isotropic_linear,v6p1i5_0004
tim_between_dies,3.52481435445924,3.52481435445924,3.52481435445924,0.5634706942364573,isotropic_log_uniform,v6p1i5_0004
silicon_die_upper,107.19220861792564,107.19220861792564,107.19220861792564,0.14384417235851288,isotropic_linear,v6p1i5_0004
tim_to_spreader,3.62973350906941,3.62973350906941,3.62973350906941,0.5804280014708638,isotropic_log_uniform,v6p1i5_0004
spreader,392.7696363814175,392.7696363814175,392.7696363814175,0.5179757587611675,isotropic_linear,v6p1i5_0004
pcb_fr4_equivalent,0.6453747118635241,0.6453747118635241,0.2420155169488215,0.018738879822194576,correlated_log_uniform_axes,v6p1i5_0005
bt_substrate_with_vias,0.1984380976021374,0.1984380976021374,0.48617333912523664,0.48243246134370565,correlated_log_uniform_axes,v6p1i5_0005
silicon_interposer_tsv_0p1,141.6815974842757,141.6815974842757,145.29519706498832,0.7227199161425233,correlated_linear_axes,v6p1i5_0005
bump_underfill_under_interposer,0.4961230374650756,0.4961230374650756,4.051671472631449,0.07402824610471725,correlated_log_uniform_axes,v6p1i5_0005
silicon_die_lower,143.3922404423356,143.3922404423356,143.3922404423356,0.8678448088467121,isotropic_linear,v6p1i5_0005
tim_between_dies,1.699496836746187,1.699496836746187,1.699496836746187,0.14172970689833164,isotropic_log_uniform,v6p1i5_0005
silicon_die_upper,144.30116736330092,144.30116736330092,144.30116736330092,0.8860233472660184,isotropic_linear,v6p1i5_0005
tim_to_spreader,2.154835182037484,2.154835182037484,2.154835182037484,0.2789666298776865,isotropic_log_uniform,v6p1i5_0005
spreader,391.62881494965404,391.62881494965404,391.62881494965404,0.44192099664360285,isotropic_linear,v6p1i5_0005
pcb_fr4_equivalent,0.7373217648652532,0.7373217648652532,0.2764956618244699,0.3171864189207554,correlated_log_uniform_axes,v6p1i5_0006
bt_substrate_with_vias,0.22484060125230734,0.22484060125230734,0.550859473068153,0.7623296640813351,correlated_log_uniform_axes,v6p1i5_0006
silicon_interposer_tsv_0p1,132.72446944378316,132.72446944378316,134.84521435108036,0.4241489814594388,correlated_linear_axes,v6p1i5_0006
bump_underfill_under_interposer,0.6476334908445112,0.6476334908445112,5.289006841896841,0.6711796736344695,correlated_log_uniform_axes,v6p1i5_0006
silicon_die_lower,133.93634767271578,133.93634767271578,133.93634767271578,0.6787269534543157,isotropic_linear,v6p1i5_0006
tim_between_dies,2.0537795567906065,2.0537795567906065,2.0537795567906065,0.25119777489453554,isotropic_log_uniform,v6p1i5_0006
silicon_die_upper,117.28996364399791,117.28996364399791,117.28996364399791,0.34579927287995815,isotropic_linear,v6p1i5_0006
tim_to_spreader,1.7882795861433312,1.7882795861433312,1.7882795861433312,0.17116897087544203,isotropic_log_uniform,v6p1i5_0006
spreader,388.47631158307195,388.47631158307195,388.47631158307195,0.2317541055381298,isotropic_linear,v6p1i5_0006
pcb_fr4_equivalent,0.9096375034472993,0.9096375034472993,0.34111406379273723,0.7877843519672751,correlated_log_uniform_axes,v6p1i5_0007
bt_substrate_with_vias,0.17219100085032207,0.17219100085032207,0.4218679520832891,0.1645364947617054,correlated_log_uniform_axes,v6p1i5_0007
silicon_interposer_tsv_0p1,147.89848348125815,147.89848348125815,152.5482307281345,0.9299494493752718,correlated_linear_axes,v6p1i5_0007
bump_underfill_under_interposer,0.5444761437849207,0.5444761437849207,4.446555174243518,0.2824146691709757,correlated_log_uniform_axes,v6p1i5_0007
silicon_die_lower,105.38059459067881,105.38059459067881,105.38059459067881,0.10761189181357622,isotropic_linear,v6p1i5_0007
tim_between_dies,6.926402588035877,6.926402588035877,6.926402588035877,0.9540028087794781,isotropic_log_uniform,v6p1i5_0007
silicon_die_upper,130.9622549917549,130.9622549917549,130.9622549917549,0.6192450998350978,isotropic_linear,v6p1i5_0007
tim_to_spreader,7.113811099135331,7.113811099135331,7.113811099135331,0.9694373793900013,isotropic_log_uniform,v6p1i5_0007
spreader,397.1251435717568,397.1251435717568,397.1251435717568,0.8083429047837853,isotropic_linear,v6p1i5_0007
pcb_fr4_equivalent,0.9426288441510973,0.9426288441510973,0.35348581655666145,0.8676128797233105,correlated_log_uniform_axes,v6p1i5_0008
bt_substrate_with_vias,0.22261183854833738,0.22261183854833738,0.5453990044434267,0.7400075048208237,correlated_log_uniform_axes,v6p1i5_0008
