sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i6_0000,train,k,0,silicon_die_lower,75.62191845736264,75.62191845736264,75.62191845736264,504,,,,,
v6p1i6_0000,train,k,1,silicon_die_lower,267.11578207078446,267.11578207078446,267.11578207078446,968,,,,,
v6p1i6_0000,train,k,2,silicon_die_lower,41.0283129539346,41.0283129539346,41.0283129539346,384,,,,,
v6p1i6_0000,train,k,3,silicon_die_lower,325.9164026238168,325.9164026238168,325.9164026238168,432,,,,,
v6p1i6_0000,train,k,4,silicon_die_upper,57.495746457523424,57.495746457523424,57.495746457523424,512,,,,,
v6p1i6_0000,train,q,0,silicon_die_lower,,,,504,1.2151577865638032,0.137879280252327,2.3071289062500001e-10,83.77676185170856,5266969623.032104
v6p1i6_0000,train,q,1,silicon_die_lower,,,,576,2.363027176298646,0.2681236049238276,2.6367187499999985e-10,130.28883739261744,8961999364.925241
v6p1i6_0000,train,q,2,silicon_die_lower,,,,576,1.4641111803186502,0.16612706430706892,2.636718749999999e-10,92.30733121736475,5552777217.208512
v6p1i6_0000,train,q,3,silicon_die_lower,,,,392,0.9357547179879471,0.10617648871241708,1.79443359375e-10,71.49868363124162,5214763707.317866
v6p1i6_0000,train,q,4,silicon_die_upper,,,,504,1.653297366883422,0.18759329324100465,2.2590637207031226e-10,110.8352162123,7318507006.826887
v6p1i6_0000,train,q,5,silicon_die_upper,,,,392,1.1818525976263021,0.13410026856335464,1.757049560546873e-10,98.1422394257618,6726347532.612889
v6p1i6_0001,train,k,0,silicon_die_upper,238.92957956456152,238.92957956456152,238.92957956456152,704,,,,,
v6p1i6_0001,train,k,1,silicon_die_lower,44.16965125638529,44.16965125638529,44.16965125638529,336,,,,,
v6p1i6_0001,train,q,0,silicon_die_upper,,,,432,0.6754091809725113,0.11908254025646674,1.9363403320312483e-10,60.43311284170776,3488070613.4132814
v6p1i6_0001,train,q,1,silicon_die_lower,,,,336,0.4894659623364857,0.08629857545048239,1.5380859375000003e-10,45.25307626502987,3182305685.2861032
