layer_id,background_kx_W_mK,background_ky_W_mK,background_kz_W_mK,sampling_latent,distribution,sample_id
pcb_fr4_equivalent,0.8802905302942711,0.8802905302942711,0.3301089488603516,0.714302122592926,correlated_log_uniform_axes,v6p1i4_0000
bt_substrate_with_vias,0.20335426195301096,0.20335426195301096,0.4982179417848768,0.5372679922729731,correlated_log_uniform_axes,v6p1i4_0000
silicon_interposer_tsv_0p1,131.82933649979532,131.82933649979532,133.80089258309454,0.3943112166598439,correlated_linear_axes,v6p1i4_0000
bump_underfill_under_interposer,0.6657177963765348,0.6657177963765348,5.436695337075034,0.7328908806666732,correlated_log_uniform_axes,v6p1i4_0000
silicon_die_lower,130.8950160164386,130.8950160164386,130.8950160164386,0.6179003203287721,isotropic_linear,v6p1i4_0000
tim_between_dies,4.307535294987867,4.307535294987867,4.307535294987867,0.6794071700423956,isotropic_log_uniform,v6p1i4_0000
silicon_die_upper,129.98602683655918,129.98602683655918,129.98602683655918,0.5997205367311835,isotropic_linear,v6p1i4_0000
tim_to_spreader,2.354968986510049,2.354968986510049,2.354968986510049,0.33031199779361486,isotropic_log_uniform,v6p1i4_0000
spreader,391.59769218880683,391.59769218880683,391.59769218880683,0.43984614592045546,isotropic_linear,v6p1i4_0000
pcb_fr4_equivalent,0.7451344506379987,0.7451344506379987,0.27942541898924944,0.34080414939671755,correlated_log_uniform_axes,v6p1i4_0001
bt_substrate_with_vias,0.16187059065837506,0.16187059065837506,0.39658294711301895,0.026044619269669056,correlated_log_uniform_axes,v6p1i4_0001
silicon_interposer_tsv_0p1,136.4132837858051,136.4132837858051,139.1488310834393,0.5471094595268369,correlated_linear_axes,v6p1i4_0001
bump_underfill_under_interposer,0.5309712442011828,0.5309712442011828,4.336265160976326,0.22613640688359737,correlated_log_uniform_axes,v6p1i4_0001
silicon_die_lower,106.75897169858217,106.75897169858217,106.75897169858217,0.13517943397164345,isotropic_linear,v6p1i4_0001
tim_between_dies,2.9868966277536595,2.9868966277536595,2.9868966277536595,0.46773702185600996,isotropic_log_uniform,v6p1i4_0001
silicon_die_upper,100.11591059155762,100.11591059155762,100.11591059155762,0.002318211831152439,isotropic_linear,v6p1i4_0001
tim_to_spreader,5.544859346941108,5.544859346941108,5.544859346941108,0.8253873148933053,isotropic_log_uniform,v6p1i4_0001
spreader,399.1962269647047,399.1962269647047,399.1962269647047,0.9464151309803128,isotropic_linear,v6p1i4_0001
