sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i12_0000,0,126,0.6771441521123052,9.85196814729872,694.296172875791,62.422152884120116,9,5,1,0,8.965159994247992,0.8345210573160156,0.9442637823522091,1.3168237625269268,0.112981960663961,0.012553551184884555,0.22276239339619452,1.1770454550522718,0.3481982061177917,0.1111111111111111,0.0,5850264956.271483,7587948092.577769,44.724860653788994,0.3553538757545789,0.25700261147091535,0.46829019547919165,122.84056272823364,5.757709893891227,126.10523118637502,2.872537633618789,137.52330406568944,2.2692709770115744,387.0034619839862,valid_iid
v6p1i12_0001,1,92,0.0362085634842515,3.1353823587924863,1432.1459716505176,103.52554659100147,6,4,4,0,3.447914752329849,1.3996314477691698,0.05142836831510067,0.6497111185450984,0.06559343882653931,0.010932239804423219,0.21219434450917476,1.0955525304296543,0.26341229297348284,0.6666666666666666,0.0,3095985271.6847515,3815611988.3029003,148.6186142286472,0.9903495844001693,0.33042963033201406,0.5955394447491288,152.8920111199841,4.481362883232097,110.05229880101979,5.629327648888195,115.33501097001135,4.546279820143832,393.2160911615938,train
v6p1i12_0002,2,133,0.4669976271688938,11.00704873888049,1153.1056792492482,171.89929025648104,8,8,5,3,8.75503313691197,1.1989305541171875,0.6564314076676965,1.0486222470072089,0.09952291400938362,0.012440364251172953,0.22757248829713086,1.2868540735867102,0.36385493078637116,0.625,0.046875,7519338514.2068205,11352668585.16789,146.4916314329608,0.6572088094144505,0.35770610125407587,0.4117773505816146,129.23373797442764,5.438311825104032,119.9362138286233,3.2221663825888722,128.9969101548195,6.511938509769433,398.67073526605964,train
v6p1i12_0003,3,52,0.8264245539903641,5.257985470341556,558.1068098612686,28.507850801998078,3,2,2,0,9.088544168717249,0.7140211367109927,0.33048714231699705,0.8102405815946916,0.03652465719528265,0.012174885731760884,0.07408835414860536,1.327663472595975,0.35977256666685675,0.6666666666666666,0.0,9718822927.1549,11048107758.465958,42.79510008221058,0.3269961925136935,0.2941794786720609,0.5090431824820503,142.94949520844966,4.229064492030024,140.78203020617366,1.7255745105741862,105.25796664878726,1.5012150175489534,389.1806972352788,train
v6p1i12_0004,4,110,0.9049186641350389,10.632816813880705,1219.9957622944112,115.31985763129794,5,8,3,0,9.189565788394697,1.248200474130139,0.5005961647257209,0.9269770825371689,0.05773314297773357,0.011546628595546714,0.19218155375193452,1.1569299369580317,0.3852076839781939,0.6,0.0,12174992632.604486,15698846265.907238,171.46311233593838,0.7946452399730357,0.268675509715921,0.42204323608571104,148.3444341691211,4.134892906956997,145.7674075383693,2.0858525418459477,135.1928215008229,5.067820514031775,397.0957082696259,train
v6p1i12_0005,5,106,0.26448206324130297,4.953091336363459,815.0013611002145,21.98900599434882,10,4,6,0,5.771255132092431,0.9357409788552183,0.4871556954458356,0.917171210234508,0.1313572089702872,0.013135720897028719,0.24140870753912694,1.2378525092008923,0.34331659441744783,0.6,0.0,2521088584.942629,3216639185.645916,78.4477675162048,0.8354254248556313,0.34524912884376713,0.5214854512130985,125.880795433186,5.028703290399138,118.07506210170686,6.3300735043707155,111.46431867964566,2.0361331993703327,390.64858965110034,test_iid
v6p1i12_0006,6,76,0.24018515646457672,5.14573092122152,656.6486517475306,42.35012467236775,4,5,2,1,5.250204699615646,0.8019460894039263,0.8499712366610765,1.2221532363665764,0.05192081973999206,0.012980204934998015,0.19215546648515028,1.149581351880284,0.2619877659427246,0.5,0.05,6419681840.798424,8566710329.199721,139.10454570851337,0.7372708880452837,0.3016142175824478,0.45098126196989213,140.79763749148697,4.847444438617032,101.93952610716224,4.415743398741378,143.80469415336847,2.5783829095674093,385.2966133551672,test_iid
v6p1i12_0007,7,81,0.599142137914896,6.651222173808379,980.0963612453359,80.75479432668902,7,2,3,0,8.908045393171307,1.0675074673887457,0.1446320191025734,0.6994362097167636,0.07803253726056925,0.011147505322938464,0.21292498929443002,1.1995629110272563,0.28373979784294917,0.42857142857142855,0.0,5716303966.833922,8286240969.493462,128.32898900017784,0.1974161908660954,0.24818460114603252,0.5727542618990537,136.99403513688594,5.890124376848326,137.34223004430532,1.542123381783278,121.65135154500604,3.7906940019458895,395.0209119450301,train
v6p1i12_0008,8,70,0.7341104028746486,5.033080932475979,502.4963286635604,71.52316259314807,4,4,3,0,9.006602127989261,0.6624520443839165,0.381426720879972,0.8435648814964504,0.049456889820723056,0.012364222455180764,0.2591569684509285,1.3535959044449006,0.37079460467439673,0.75,0.0,6772921375.949875,7085195288.729567,90.32205425204882,0.5478806582023482,0.24013639313137783,0.3950699668717529,138.57858310919255,5.138956068003614,107.77824455872178,1.997709286930088,133.7675039190799,5.882590072984184,398.10651392210275,train
v6p1i12_0009,9,89,0.12480256613343954,4.669717871756851,1106.1562228614773,37.51449457566288,7,5,3,0,3.956634191772054,1.1638599952892585,0.6140749352052808,1.0140608178860822,0.09394313264050501,0.013420447520072144,0.23913358285650177,1.2187392860567112,0.3649001684051356,0.42857142857142855,0.0,3295962126.9426045,4224354089.670987,155.15077999822194,0.7953207961344753,0.3087445981523189,0.501766377416136,133.6300446698442,3.996397799269492,128.3294677734375,3.7216699167922207,106.73738266341388,1.730594712674061,391.6592879872769,train
v6p1i12_0010,10,94,0.37980374135077,9.22645523896786,1590.5269322012339,25.73985439743967,5,7,2,1,8.244344023821002,1.5085107121438395,0.2190785724669695,0.7418743823451642,0.05896819976406326,0.011793639952812653,0.2061523521743252,1.1672802337563288,0.2961266907494556,0.4,0.02857142857142857,10051997950.884644,13594536558.168362,86.11548448414136,0.7654671929806018,0.33774475995623093,0.48851800768913756,148.52964668069035,6.083652391441466,138.36170607246459,5.39372170815852,148.54421960189939,2.992897969245279,386.2190563417971,valid_iid
v6p1i12_0011,11,99,0.770133389160037,8.892264200805013,723.8158726631734,135.0128015483063,10,2,5,1,9.03280833597067,0.859711040163997,0.7676490023732185,1.1450832412174152,0.11364188232136904,0.011364188232136904,0.21514301987075732,1.158144468886684,0.34683150904548693,0.5,0.05,5266565027.569321,7911820451.19613,248.2744089483411,0.2720818590994245,0.27776323862299684,0.6036477193599619,127.24542412441224,4.735167651926245,122.40480589680374,2.745927133131014,123.06408118456602,3.2218054786950825,395.9441631985828,train
