layer_id,background_kx_W_mK,background_ky_W_mK,background_kz_W_mK,sampling_latent,distribution,sample_id
pcb_fr4_equivalent,0.944293719036063,0.944293719036063,0.3541101446385235,0.8715669400990009,correlated_log_uniform_axes,v6p1i8_0000
bt_substrate_with_vias,0.21681704290282414,0.21681704290282414,0.5312017551119191,0.6809071125462651,correlated_log_uniform_axes,v6p1i8_0000
silicon_interposer_tsv_0p1,134.90152537822723,134.90152537822723,137.3851129412651,0.49671751260757446,correlated_linear_axes,v6p1i8_0000
bump_underfill_under_interposer,0.5287704063938808,0.5287704063938808,4.3182916522166925,0.21682952251285315,correlated_log_uniform_axes,v6p1i8_0000
silicon_die_lower,125.03200154751539,125.03200154751539,125.03200154751539,0.5006400309503078,isotropic_linear,v6p1i8_0000
tim_between_dies,3.0258119384247513,3.0258119384247513,3.0258119384247513,0.47522060479968786,isotropic_log_uniform,v6p1i8_0000
silicon_die_upper,115.21616205573082,115.21616205573082,115.21616205573082,0.3043232411146164,isotropic_linear,v6p1i8_0000
tim_to_spreader,1.4612483059420804,1.4612483059420804,1.4612483059420804,0.05440875422209501,isotropic_log_uniform,v6p1i8_0000
spreader,394.3961882777512,394.3961882777512,394.3961882777512,0.6264125518500805,isotropic_linear,v6p1i8_0000
pcb_fr4_equivalent,0.6966174873666477,0.6966174873666477,0.2612315577624929,0.1899411492049694,correlated_log_uniform_axes,v6p1i8_0001
bt_substrate_with_vias,0.1742071551960071,0.1742071551960071,0.42680753023021745,0.19062016904354095,correlated_log_uniform_axes,v6p1i8_0001
silicon_interposer_tsv_0p1,143.25855466537178,143.25855466537178,147.13498044293374,0.7752851555123925,correlated_linear_axes,v6p1i8_0001
bump_underfill_under_interposer,0.6870824267906069,0.6870824267906069,5.611173152123291,0.803671358153224,correlated_log_uniform_axes,v6p1i8_0001
silicon_die_lower,124.10877160727978,124.10877160727978,124.10877160727978,0.48217543214559555,isotropic_linear,v6p1i8_0001
tim_between_dies,4.576442983554725,4.576442983554725,4.576442983554725,0.7144163213670254,isotropic_log_uniform,v6p1i8_0001
silicon_die_upper,128.76194803975523,128.76194803975523,128.76194803975523,0.5752389607951045,isotropic_linear,v6p1i8_0001
tim_to_spreader,5.495346644054097,5.495346644054097,5.495346644054097,0.8202017564326525,isotropic_log_uniform,v6p1i8_0001
spreader,385.40220975875854,385.40220975875854,385.40220975875854,0.026813983917236328,isotropic_linear,v6p1i8_0001
pcb_fr4_equivalent,0.7778654015735336,0.7778654015735336,0.29169952559007506,0.4371296549215913,correlated_log_uniform_axes,v6p1i8_0002
bt_substrate_with_vias,0.23106432511076141,0.23106432511076141,0.5661075965213654,0.8235109597444534,correlated_log_uniform_axes,v6p1i8_0002
silicon_interposer_tsv_0p1,126.2060381937772,126.2060381937772,127.24037789274007,0.20686793979257345,correlated_linear_axes,v6p1i8_0002
bump_underfill_under_interposer,0.5398780909192362,0.5398780909192362,4.409004409173762,0.26341171842068434,correlated_log_uniform_axes,v6p1i8_0002
silicon_die_lower,103.36222974583507,103.36222974583507,103.36222974583507,0.06724459491670132,isotropic_linear,v6p1i8_0002
tim_between_dies,4.942830865769905,4.942830865769905,4.942830865769905,0.7589414352551103,isotropic_log_uniform,v6p1i8_0002
silicon_die_upper,105.17236259765923,105.17236259765923,105.17236259765923,0.1034472519531846,isotropic_linear,v6p1i8_0002
tim_to_spreader,3.7391535100455897,3.7391535100455897,3.7391535100455897,0.5975983813405037,isotropic_log_uniform,v6p1i8_0002
spreader,392.4566601961851,392.4566601961851,392.4566601961851,0.49711067974567413,isotropic_linear,v6p1i8_0002
pcb_fr4_equivalent,0.8005627675269404,0.8005627675269404,0.3002110378226026,0.5015756944194436,correlated_log_uniform_axes,v6p1i8_0003
bt_substrate_with_vias,0.18276917182248917,0.18276917182248917,0.4477844709650985,0.298126888461411,correlated_log_uniform_axes,v6p1i8_0003
silicon_interposer_tsv_0p1,136.59884618595243,136.59884618595243,139.36532055027783,0.5532948728650808,correlated_linear_axes,v6p1i8_0003
bump_underfill_under_interposer,0.6630528699674263,0.6630528699674263,5.4149317714006475,0.7239031214267015,correlated_log_uniform_axes,v6p1i8_0003
silicon_die_lower,145.7892225123942,145.7892225123942,145.7892225123942,0.9157844502478838,isotropic_linear,v6p1i8_0003
tim_between_dies,1.4521870633002236,1.4521870633002236,1.4521870633002236,0.0508126113563776,isotropic_log_uniform,v6p1i8_0003
silicon_die_upper,138.44106318429112,138.44106318429112,138.44106318429112,0.7688212636858225,isotropic_linear,v6p1i8_0003
tim_to_spreader,2.1186764146607464,2.1186764146607464,2.1186764146607464,0.2691831747069955,isotropic_log_uniform,v6p1i8_0003
spreader,397.7595900930464,397.7595900930464,397.7595900930464,0.8506393395364285,isotropic_linear,v6p1i8_0003
pcb_fr4_equivalent,0.8549664569094617,0.8549664569094617,0.32061242134104806,0.6488963235169649,correlated_log_uniform_axes,v6p1i8_0004
bt_substrate_with_vias,0.24241496072082852,0.24241496072082852,0.5939166537660299,0.9309638431295753,correlated_log_uniform_axes,v6p1i8_0004
silicon_interposer_tsv_0p1,148.27439147047698,148.27439147047698,152.98679004888982,0.9424797156825662,correlated_linear_axes,v6p1i8_0004
