layer_id,background_kx_W_mK,background_ky_W_mK,background_kz_W_mK,sampling_latent,distribution,sample_id
pcb_fr4_equivalent,0.7415157115135735,0.7415157115135735,0.27806839181759,0.329895650036633,correlated_log_uniform_axes,v6p1i_0000
bt_substrate_with_vias,0.17300639137496363,0.17300639137496363,0.42386565886866095,0.17512207385152578,correlated_log_uniform_axes,v6p1i_0000
silicon_interposer_tsv_0p1,140.05123008973897,140.05123008973897,143.39310177136213,0.6683743363246322,correlated_linear_axes,v6p1i_0000
bump_underfill_under_interposer,0.7039765721451965,0.7039765721451965,5.749142005852438,0.8581000240519643,correlated_log_uniform_axes,v6p1i_0000
silicon_die_lower,137.9354428499937,137.9354428499937,137.9354428499937,0.7587088569998741,isotropic_linear,v6p1i_0000
tim_between_dies,6.714538327048562,6.714538327048562,6.714538327048562,0.9360430100932717,isotropic_log_uniform,v6p1i_0000
silicon_die_upper,123.39070071466267,123.39070071466267,123.39070071466267,0.4678140142932534,isotropic_linear,v6p1i_0000
tim_to_spreader,1.5076030806661918,1.5076030806661918,1.5076030806661918,0.07246362883597612,isotropic_log_uniform,v6p1i_0000
spreader,392.7426822623238,392.7426822623238,392.7426822623238,0.5161788174882531,isotropic_linear,v6p1i_0000
pcb_fr4_equivalent,0.8619276591708118,0.8619276591708118,0.3232228721890544,0.6670664846897125,correlated_log_uniform_axes,v6p1i_0001
bt_substrate_with_vias,0.2160471338019684,0.2160471338019684,0.5293154778148227,0.672936275601387,correlated_log_uniform_axes,v6p1i_0001
silicon_interposer_tsv_0p1,126.74371336586773,126.74371336586773,127.86766559351236,0.22479044552892447,correlated_linear_axes,v6p1i_0001
bump_underfill_under_interposer,0.5699189113849684,0.5699189113849684,4.654337776310575,0.38474781159311533,correlated_log_uniform_axes,v6p1i_0001
silicon_die_lower,105.36506432108581,105.36506432108581,105.36506432108581,0.10730128642171621,isotropic_linear,v6p1i_0001
tim_between_dies,2.0105415159607807,2.0105415159607807,2.0105415159607807,0.2388965729624033,isotropic_log_uniform,v6p1i_0001
silicon_die_upper,140.79329543747008,140.79329543747008,140.79329543747008,0.8158659087494016,isotropic_linear,v6p1i_0001
tim_to_spreader,3.2376166131330435,3.2376166131330435,3.2376166131330435,0.5143355028703809,isotropic_log_uniform,v6p1i_0001
spreader,390.12796472292393,390.12796472292393,390.12796472292393,0.34186431486159563,isotropic_linear,v6p1i_0001
pcb_fr4_equivalent,0.9237066942460903,0.9237066942460903,0.34639001034228384,0.822175707668066,correlated_log_uniform_axes,v6p1i_0002
bt_substrate_with_vias,0.1886866298149471,0.1886866298149471,0.46228224304662047,0.3695239666849375,correlated_log_uniform_axes,v6p1i_0002
silicon_interposer_tsv_0p1,144.74767570383847,144.74767570383847,148.87228832114488,0.8249225234612823,correlated_linear_axes,v6p1i_0002
bump_underfill_under_interposer,0.6156233891833899,0.6156233891833899,5.027591011664351,0.5575991105288267,correlated_log_uniform_axes,v6p1i_0002
silicon_die_lower,123.34264013916254,123.34264013916254,123.34264013916254,0.4668528027832508,isotropic_linear,v6p1i_0002
tim_between_dies,2.7059129457368396,2.7059129457368396,2.7059129457368396,0.41062064468860626,isotropic_log_uniform,v6p1i_0002
silicon_die_upper,102.97421235591173,102.97421235591173,102.97421235591173,0.059484247118234634,isotropic_linear,v6p1i_0002
tim_to_spreader,5.22793719097387,5.22793719097387,5.22793719097387,0.7913619615137577,isotropic_log_uniform,v6p1i_0002
spreader,385.0354428216815,385.0354428216815,385.0354428216815,0.002362854778766632,isotropic_linear,v6p1i_0002
pcb_fr4_equivalent,0.6919784881353243,0.6919784881353243,0.2594919330507466,0.17496963683515787,correlated_log_uniform_axes,v6p1i_0003
bt_substrate_with_vias,0.2356259090608654,0.2356259090608654,0.5772834771991202,0.8673152299597859,correlated_log_uniform_axes,v6p1i_0003
silicon_interposer_tsv_0p1,127.70477433688939,127.70477433688939,128.98890339303762,0.2568258112296462,correlated_linear_axes,v6p1i_0003
bump_underfill_under_interposer,0.5286923358331396,0.5286923358331396,4.317654075970639,0.21649866737425327,correlated_log_uniform_axes,v6p1i_0003
silicon_die_lower,134.13166082464159,134.13166082464159,134.13166082464159,0.6826332164928317,isotropic_linear,v6p1i_0003
tim_between_dies,4.724053100510663,4.724053100510663,4.724053100510663,0.732769007794559,isotropic_log_uniform,v6p1i_0003
silicon_die_upper,132.84025862812996,132.84025862812996,132.84025862812996,0.6568051725625992,isotropic_linear,v6p1i_0003
tim_to_spreader,2.471237617929229,2.471237617929229,2.471237617929229,0.35817281529307365,isotropic_log_uniform,v6p1i_0003
spreader,397.3767806403339,397.3767806403339,397.3767806403339,0.8251187093555927,isotropic_linear,v6p1i_0003
pcb_fr4_equivalent,0.6498653032701456,0.6498653032701456,0.24369948872630456,0.03427600581198931,correlated_log_uniform_axes,v6p1i_0004
bt_substrate_with_vias,0.1904135884493647,0.1904135884493647,0.4665132917009436,0.3899388341233134,correlated_log_uniform_axes,v6p1i_0004
silicon_interposer_tsv_0p1,120.61157598160207,120.61157598160207,120.71350531186908,0.020385866053402424,correlated_linear_axes,v6p1i_0004
bump_underfill_under_interposer,0.48663913229785166,0.48663913229785166,3.9742195804324543,0.030780058354139328,correlated_log_uniform_axes,v6p1i_0004
silicon_die_lower,127.79567399993539,127.79567399993539,127.79567399993539,0.5559134799987078,isotropic_linear,v6p1i_0004
tim_between_dies,6.017933360287505,6.017933360287505,6.017933360287505,0.8727200953289866,isotropic_log_uniform,v6p1i_0004
silicon_die_upper,108.88889590278268,108.88889590278268,108.88889590278268,0.17777791805565357,isotropic_linear,v6p1i_0004
tim_to_spreader,6.321720945889177,6.321720945889177,6.321720945889177,0.9011914385482669,isotropic_log_uniform,v6p1i_0004
spreader,387.1139879943803,387.1139879943803,387.1139879943803,0.14093253295868635,isotropic_linear,v6p1i_0004
pcb_fr4_equivalent,0.983512051974858,0.983512051974858,0.3688170194905717,0.9627473279833794,correlated_log_uniform_axes,v6p1i_0005
bt_substrate_with_vias,0.23778249295983875,0.23778249295983875,0.5825671077516049,0.8877302147448063,correlated_log_uniform_axes,v6p1i_0005
silicon_interposer_tsv_0p1,137.77280925773084,137.77280925773084,140.73494413401932,0.5924269752576947,correlated_linear_axes,v6p1i_0005
bump_underfill_under_interposer,0.6687204783529376,0.6687204783529376,5.461217239882323,0.7429747506976128,correlated_log_uniform_axes,v6p1i_0005
silicon_die_lower,117.00667799450457,117.00667799450457,117.00667799450457,0.3401335598900914,isotropic_linear,v6p1i_0005
tim_between_dies,1.4608063089477592,1.4608063089477592,1.4608063089477592,0.0542338564991951,isotropic_log_uniform,v6p1i_0005
silicon_die_upper,127.07282556220889,127.07282556220889,127.07282556220889,0.5414565112441778,isotropic_linear,v6p1i_0005
tim_to_spreader,2.983617629865664,2.983617629865664,2.983617629865664,0.46710200887173414,isotropic_log_uniform,v6p1i_0005
spreader,399.51386167202145,399.51386167202145,399.51386167202145,0.9675907781347632,isotropic_linear,v6p1i_0005
pcb_fr4_equivalent,0.8208845807918513,0.8208845807918513,0.30783171779694424,0.5577448643743992,correlated_log_uniform_axes,v6p1i_0006
bt_substrate_with_vias,0.16499115416692925,0.16499115416692925,0.40422832770897665,0.06883023492991924,correlated_log_uniform_axes,v6p1i_0006
silicon_interposer_tsv_0p1,134.65417711995542,134.65417711995542,137.09653997328132,0.4884725706651807,correlated_linear_axes,v6p1i_0006
bump_underfill_under_interposer,0.5546826340489768,0.5546826340489768,4.529908178066644,0.3240291168913245,correlated_log_uniform_axes,v6p1i_0006
silicon_die_lower,111.7014310322702,111.7014310322702,111.7014310322702,0.23402862064540386,isotropic_linear,v6p1i_0006
tim_between_dies,2.4403372037453765,2.4403372037453765,2.4403372037453765,0.35089832730591297,isotropic_log_uniform,v6p1i_0006
silicon_die_upper,116.6947792749852,116.6947792749852,116.6947792749852,0.3338955854997039,isotropic_linear,v6p1i_0006
tim_to_spreader,2.031336422301373,2.031336422301373,2.031336422301373,0.24484539218246937,isotropic_log_uniform,v6p1i_0006
spreader,394.414072772488,394.414072772488,394.414072772488,0.6276048514991999,isotropic_linear,v6p1i_0006
pcb_fr4_equivalent,0.778632854492837,0.778632854492837,0.29198732043481385,0.4393392810598016,correlated_log_uniform_axes,v6p1i_0007
bt_substrate_with_vias,0.20603784525163948,0.20603784525163948,0.5047927208665167,0.5666443193331361,correlated_log_uniform_axes,v6p1i_0007
silicon_interposer_tsv_0p1,148.08002575300634,148.08002575300634,152.76003004517406,0.9360008584335446,correlated_linear_axes,v6p1i_0007
bump_underfill_under_interposer,0.7232029456027448,0.7232029456027448,5.906157389089081,0.9184755189344287,correlated_log_uniform_axes,v6p1i_0007
silicon_die_lower,144.27178506739438,144.27178506739438,144.27178506739438,0.8854357013478875,isotropic_linear,v6p1i_0007
tim_between_dies,3.410335775316337,3.410335775316337,3.410335775316337,0.5443826699629426,isotropic_log_uniform,v6p1i_0007
silicon_die_upper,147.3419667687267,147.3419667687267,147.3419667687267,0.9468393353745341,isotropic_linear,v6p1i_0007
tim_to_spreader,4.35464022181139,4.35464022181139,4.35464022181139,0.6856949422508478,isotropic_log_uniform,v6p1i_0007
spreader,391.7407049331814,391.7407049331814,391.7407049331814,0.44938032887876034,isotropic_linear,v6p1i_0007
pcb_fr4_equivalent,0.7714667291962055,0.7714667291962055,0.2893000234485771,0.4186214851215482,correlated_log_uniform_axes,v6p1i_0008
bt_substrate_with_vias,0.18207993604258435,0.18207993604258435,0.4460958433043318,0.28966103587299585,correlated_log_uniform_axes,v6p1i_0008
silicon_interposer_tsv_0p1,132.72084759548306,132.72084759548306,134.8409888613969,0.4240282531827688,correlated_linear_axes,v6p1i_0008
bump_underfill_under_interposer,0.6410839101591352,0.6410839101591352,5.235518599632937,0.6484037917107344,correlated_log_uniform_axes,v6p1i_0008
silicon_die_lower,101.17680267430842,101.17680267430842,101.17680267430842,0.023536053486168385,isotropic_linear,v6p1i_0008
tim_between_dies,4.2281146320333916,4.2281146320333916,4.2281146320333916,0.6686484003439546,isotropic_log_uniform,v6p1i_0008
silicon_die_upper,112.24062792025506,112.24062792025506,112.24062792025506,0.2448125584051013,isotropic_linear,v6p1i_0008
tim_to_spreader,6.895651425809726,6.895651425809726,6.895651425809726,0.9514303831383586,isotropic_log_uniform,v6p1i_0008
spreader,388.3215625397861,388.3215625397861,388.3215625397861,0.2214375026524067,isotropic_linear,v6p1i_0008
pcb_fr4_equivalent,0.830701422527102,0.830701422527102,0.31151303344766323,0.5843822360038757,correlated_log_uniform_axes,v6p1i_0009
bt_substrate_with_vias,0.22782204438755166,0.22782204438755166,0.5581640087495017,0.7918467726558447,correlated_log_uniform_axes,v6p1i_0009
silicon_interposer_tsv_0p1,149.7785940952599,149.7785940952599,154.74169311113656,0.9926198031753302,correlated_linear_axes,v6p1i_0009
bump_underfill_under_interposer,0.5041741512747309,0.5041741512747309,4.117422235410301,0.11009872891008854,correlated_log_uniform_axes,v6p1i_0009
silicon_die_lower,143.60719854012132,143.60719854012132,143.60719854012132,0.8721439708024263,isotropic_linear,v6p1i_0009
tim_between_dies,3.025515995501702,3.025515995501702,3.025515995501702,0.47516405768692493,isotropic_log_uniform,v6p1i_0009
