sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i_0000,valid_iid,k,0,silicon_die_upper,85.49617461137397,85.49617461137397,85.49617461137397,720,,,,,
v6p1i_0000,valid_iid,k,1,silicon_die_upper,50.30452590295612,50.30452590295612,50.30452590295612,392,,,,,
v6p1i_0000,valid_iid,k,2,silicon_die_lower,26.370441000102808,26.370441000102808,26.370441000102808,648,,,,,
v6p1i_0000,valid_iid,q,0,silicon_die_upper,,,,320,1.414139895791052,0.2736821499404277,1.4343261718749992e-10,155.7108157746216,9859263001.123663
v6p1i_0000,valid_iid,q,1,silicon_die_lower,,,,512,2.352309908479375,0.45524861790189486,2.3437499999999993e-10,148.41267578262372,10036522276.178669
v6p1i_0000,valid_iid,q,2,silicon_die_lower,,,,392,1.4006387183053695,0.27106923215767753,1.7944335937499983e-10,115.12561357787212,7805464204.324896
v6p1i_0001,train,k,0,silicon_die_upper,22.037730080522994,22.037730080522994,22.037730080522994,504,,,,,
v6p1i_0001,train,k,1,silicon_die_lower,66.60326387497349,66.60326387497349,66.60326387497349,384,,,,,
v6p1i_0001,train,q,0,silicon_die_upper,,,,320,0.48033381685253507,0.11610561686275885,1.4343261718749995e-10,48.39408323711009,3348846491.6221013
v6p1i_0001,train,q,1,silicon_die_upper,,,,160,0.3886808783160682,0.09395139704165477,7.171630859374991e-11,62.37768506791077,5419700008.791888
v6p1i_0001,train,q,2,silicon_die_upper,,,,336,0.5706005278014897,0.13792475969466628,1.5060424804687488e-10,59.546502367018896,3788741255.318993
v6p1i_0001,train,q,3,silicon_die_lower,,,,288,0.49590778094581284,0.11987013363132025,1.3183593749999998e-10,62.98168288492411,3761552353.24824
v6p1i_0001,train,q,4,silicon_die_upper,,,,192,0.29981851808944665,0.07247171189768732,8.605957031249998e-11,53.13885548015296,3483848652.7499967
v6p1i_0001,train,q,5,silicon_die_lower,,,,512,0.5936387453390496,0.14349352534215767,2.3437500000000003e-10,40.825738203796426,2532858646.7799444
v6p1i_0001,train,q,6,silicon_die_lower,,,,384,0.554961581696532,0.1341445355653354,1.7578125000000002e-10,42.55427458251543,3157114775.873604
v6p1i_0001,train,q,7,silicon_die_upper,,,,384,0.5241613897360521,0.12669955634131216,1.721191406249997e-10,56.44924753132236,3045340499.79982
v6p1i_0001,train,q,8,silicon_die_upper,,,,200,0.22893879098379197,0.055338763623107357,8.96453857421874e-11,43.00779413745199,2553826826.5385203
v6p1i_0002,train,k,0,silicon_die_lower,80.33082532561244,80.33082532561244,80.33082532561244,640,,,,,
v6p1i_0002,train,k,1,silicon_die_lower,38.974778553169344,38.974778553169344,38.974778553169344,448,,,,,
v6p1i_0002,train,k,2,silicon_die_upper,36.974690777058576,36.974690777058576,36.974690777058576,640,,,,,
v6p1i_0002,train,k,3,silicon_die_lower,23.976704536687258,23.976704536687258,23.976704536687258,560,,,,,
v6p1i_0002,train,k,4,silicon_die_upper,105.29254486032605,105.29254486032605,105.29254486032605,384,,,,,
v6p1i_0002,train,k,5,silicon_die_lower,50.45722802891189,50.45722802891189,50.45722802891189,448,,,,,
v6p1i_0002,train,k,6,silicon_die_lower,241.80778422114759,241.80778422114759,241.80778422114759,864,,,,,
v6p1i_0002,train,q,0,silicon_die_lower,,,,240,0.4145210345179313,0.16486588139905903,1.0986328125e-10,56.10776421001029,3773062571.9676595
v6p1i_0002,train,q,1,silicon_die_lower,,,,240,0.345668281161888,0.1374813365303111,1.0986328124999996e-10,39.49596940573855,3146349510.309098
v6p1i_0002,train,q,2,silicon_die_lower,,,,320,0.393381293010135,0.15645805205866317,1.4648437499999994e-10,51.41551258645901,2685482960.2825227
v6p1i_0002,train,q,3,silicon_die_upper,,,,256,0.42127396026476754,0.167551696985159,1.1474609374999991e-10,50.26108130152078,3671357747.3287005
v6p1i_0002,train,q,4,silicon_die_lower,,,,224,0.3183172319329864,0.12660310729025342,1.025390625e-10,42.72854066787227,3104350909.517886
v6p1i_0002,train,q,5,silicon_die_upper,,,,512,0.6211306106184676,0.24703992573655426,2.2949218749999977e-10,40.649109186550064,2706543596.9077086
v6p1i_0003,train,k,0,silicon_die_lower,20.484812747418772,20.484812747418772,20.484812747418772,768,,,,,
v6p1i_0003,train,k,1,silicon_die_upper,28.89656424163799,28.89656424163799,28.89656424163799,640,,,,,
