sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i5_0000,0,59,0.7385316975414753,8.627728669665787,704.4803916514077,38.91659982004957,3,4,2,1,8.469721882790328,0.8665514426877906,0.8797512548044324,1.1755280031469946,0.04044510411888175,0.013481701372960583,0.11007094389734035,1.2546200349497612,0.1413959665664916,0.6666666666666666,0.08333333333333333,14250809713.70089,18761980543.097847,102.75145566185668,0.9732406855208404,0.3669679935159338,0.6108414031409601,138.31986531149596,4.665378017309163,108.91759116202593,4.218707489330512,120.425795763731,1.3642758577274354,385.4087234893814,train
v6p1i5_0001,1,86,0.4151365589350462,5.082568568390117,998.9470131215515,123.58621849152723,7,2,4,0,6.205955912545324,1.0685589236532829,0.042438019067049026,0.7664363339194443,0.08390204327577111,0.011986006182253015,0.1247094867528474,1.321399072983079,0.3233406913988975,0.5714285714285714,0.0,4076555286.464803,4635747185.244968,79.35924308712951,0.6764472705842846,0.28923854099656326,0.40823391852662305,121.02272965945303,4.902286585129375,130.4481754079461,1.6364393339174146,134.09798764623702,5.430747493673616,399.2534002196044,test_iid
v6p1i5_0002,2,71,0.09542701486498117,6.0351581308386075,1578.3245098448244,105.41994100455332,5,4,4,1,3.967989104054868,1.406017688362198,0.7170026218518615,1.0817512320865725,0.06042083177422013,0.012084166354844026,0.223720489364623,1.2524556801000888,0.30481235575121435,0.8,0.05,6676100128.162449,7650034476.112731,100.45380937233469,0.6749851093511321,0.2678400653213886,0.5327032860086631,148.83600561879575,4.3325271620988595,145.32401324249804,3.0464633056832953,104.053336661309,4.753645744255886,395.85256008896977,train
v6p1i5_0003,3,115,0.8095081923529506,6.499240165392171,621.4087793835865,33.30659683905672,9,4,7,3,8.966557346470655,0.8037101161711897,0.36094932816922665,0.9018564600866144,0.11239433475029914,0.012488259416699905,0.19556408943247616,1.2765950127638825,0.3137252826637409,0.7777777777777778,0.08333333333333333,3865517399.3029013,5114677127.898947,225.8628153579301,0.6727574379963362,0.3207820575895916,0.443533958575729,130.9962517162785,5.742211835746968,118.41004029847682,5.381310367581971,141.16239487193525,2.8251263985872406,389.48522369377315,train
v6p1i5_0004,4,115,0.954533607698977,10.938078686852702,1086.6402803753028,77.81535229524027,8,5,6,2,9.98173525389284,1.1238917512602529,0.5136348502710462,0.9750132389422942,0.0958039441366629,0.011975493017082863,0.2074055301166417,1.1659731594115348,0.3064050074598272,0.75,0.05,7677016348.387217,9931315980.606646,99.3896890864651,0.8667727815708582,0.31518530655688126,0.5062525396567399,128.13476973213255,5.9713704231107725,120.39064336568117,3.52481435445924,107.19220861792564,3.62973350906941,392.7696363814175,test_iid
v6p1i5_0005,5,65,0.1368767572566867,3.870308222447702,870.134381636301,24.698082623162115,4,4,1,0,4.258137300796807,0.9836142263700323,0.40856586769223213,0.9240619554472993,0.04903847982034981,0.012259619955087453,0.11885539334429406,1.1627224462215193,0.346734980501907,0.25,0.0,5208050228.211928,6090280849.91948,114.35374309653707,0.6707267780632074,0.2420155169488215,0.48617333912523664,145.29519706498832,4.051671472631449,143.3922404423356,1.699496836746187,144.30116736330092,2.154835182037484,391.62881494965404,train
v6p1i5_0006,6,145,0.3169230781495571,4.845733376468505,571.3616838524251,49.95143083503183,10,8,5,2,5.5184615470469005,0.764222238953676,0.8350759660825133,1.149004745319692,0.11482322191670867,0.011482322191670866,0.23754021938548034,1.2304926147574906,0.31609021696282336,0.5,0.025,2803069447.53654,3614824712.7090983,95.57975597396698,0.7620780584482907,0.2764956618244699,0.550859473068153,134.84521435108036,5.289006841896841,133.93634767271578,2.0537795567906065,117.28996364399791,1.7882795861433312,388.47631158307195,train
v6p1i5_0007,7,70,0.5252659674733877,7.3370206562096145,1277.620306765097,157.9088611266641,6,2,4,0,6.976861772313715,1.2385515509103977,0.24288742803037167,0.8490739869069042,0.07693208779245761,0.012822014632076268,0.17566833505046459,1.174585330369752,0.3492684192453846,0.6666666666666666,0.0,6559181881.639191,7961846493.116412,169.36609695825854,0.7435610399160053,0.34111406379273723,0.4218679520832891,152.5482307281345,4.446555174243518,105.38059459067881,6.926402588035877,130.9622549917549,7.113811099135331,397.1251435717568,train
v6p1i5_0008,8,100,0.6648037657141685,6.328836051004026,666.8313226472409,188.8744619445593,10,3,4,0,7.9536263599991806,0.8384604827058175,0.46074092481285334,0.9490215218866557,0.10629485798360488,0.010629485798360488,0.13577732659011513,1.2221314651353627,0.390659444646229,0.4,0.0,3981811703.7357545,5506973456.359947,140.91149903685417,0.387168323443006,0.35348581655666145,0.5453990044434267,137.3321632668376,3.9577356950714124,126.54821970500052,5.470758367568181,112.0445947162807,3.3840956892630483,393.79129701759666,train
v6p1i5_0009,9,120,0.48984706588089466,9.299153313662245,1464.1722107223366,59.84546608453199,6,7,5,1,6.728929461166263,1.3440898448748502,0.6175733208656311,1.0281799541628527,0.08032769591891004,0.01338794931981834,0.1616397353672366,1.3324188432427901,0.29297147331843004,0.8333333333333334,0.023809523809523808,7620740875.360645,10378486339.345554,107.89244229483806,0.562978154915016,0.2713952357436791,0.45403668298934236,154.48815267998725,5.8625476391013,109.69254695810378,2.635619754939916,149.15428920648992,2.439322190398444,390.8416227437556,valid_iid
