sample_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
v6p1i4_0000,train,k,0,silicon_die_upper,57.228625125928026,57.228625125928026,57.228625125928026,576,,,,,
v6p1i4_0000,train,k,1,silicon_die_upper,61.697192671028,61.697192671028,61.697192671028,576,,,,,
v6p1i4_0000,train,k,2,silicon_die_lower,24.746258569132884,24.746258569132884,24.746258569132884,504,,,,,
v6p1i4_0000,train,q,0,silicon_die_upper,,,,648,1.053180863208553,0.34562002263693287,2.9045104980468724e-10,57.50468466608144,3626018442.4079747
v6p1i4_0000,train,q,1,silicon_die_lower,,,,576,0.6341751849756754,0.2081158606692902,2.6367187499999985e-10,42.8878425293829,2405168108.944785
v6p1i4_0000,train,q,2,silicon_die_lower,,,,392,0.47110570764834375,0.15460171280150403,1.7944335937499996e-10,39.12414262923251,2625372759.901519
v6p1i4_0000,train,q,3,silicon_die_lower,,,,512,0.888760031763048,0.29166240389227305,2.343749999999999e-10,59.52840022213894,3792042802.189007
v6p1i4_0001,valid_iid,k,0,silicon_die_upper,56.38494053763741,56.38494053763741,56.38494053763741,768,,,,,
v6p1i4_0001,valid_iid,k,1,silicon_die_upper,101.06249866960327,101.06249866960327,101.06249866960327,576,,,,,
v6p1i4_0001,valid_iid,k,2,silicon_die_lower,136.90052178165746,136.90052178165746,136.90052178165746,704,,,,,
v6p1i4_0001,valid_iid,q,0,silicon_die_upper,,,,336,0.46898041428626974,0.07964844464482113,1.5060424804687477e-10,54.555279609451894,3113991938.263933
v6p1i4_0001,valid_iid,q,1,silicon_die_upper,,,,336,0.7324669246308328,0.12439720193732888,1.5060424804687488e-10,77.38307204322334,4863521010.395775
v6p1i4_0001,valid_iid,q,2,silicon_die_upper,,,,288,0.5748535926119426,0.09762922534773609,1.2908935546874988e-10,64.54022612854278,4453144804.422731
v6p1i4_0001,valid_iid,q,3,silicon_die_upper,,,,336,0.9323385651025665,0.15834204229150428,1.5060424804687488e-10,83.69291306784694,6190652502.792487
v6p1i4_0001,valid_iid,q,4,silicon_die_upper,,,,240,0.631547529026231,0.1072577380076147,1.0757446289062506e-10,79.69499462219994,5870794164.860007
v6p1i4_0001,valid_iid,q,5,silicon_die_upper,,,,336,0.7497695434551105,0.12733576106614294,1.5060424804687477e-10,63.513173807055594,4978408996.947741
v6p1i4_0001,valid_iid,q,6,silicon_die_upper,,,,576,1.120243696130424,0.1902545720501875,2.581787109374998e-10,65.24391729521905,4339024283.073495
v6p1i4_0001,valid_iid,q,7,silicon_die_lower,,,,384,0.6779299597422985,0.11513501465466447,1.7578124999999995e-10,52.520328072883935,3856668215.422855
v6p1i4_0002,valid_iid,k,0,silicon_die_upper,99.13308722614455,99.13308722614455,99.13308722614455,440,,,,,
v6p1i4_0002,valid_iid,k,1,silicon_die_lower,69.41890138244698,69.41890138244698,69.41890138244698,704,,,,,
v6p1i4_0002,valid_iid,k,2,silicon_die_upper,55.6343191703114,55.6343191703114,55.6343191703114,528,,,,,
v6p1i4_0002,valid_iid,k,3,silicon_die_upper,71.7237904989944,71.7237904989944,71.7237904989944,448,,,,,
v6p1i4_0002,valid_iid,k,4,silicon_die_upper,162.2534241342721,162.2534241342721,162.2534241342721,720,,,,,
v6p1i4_0002,valid_iid,k,5,silicon_die_upper,112.01904105545478,112.01904105545478,112.01904105545478,480,,,,,
v6p1i4_0002,valid_iid,k,6,silicon_die_upper,177.53529719472135,177.53529719472135,177.53529719472135,392,,,,,
v6p1i4_0002,valid_iid,k,7,silicon_die_upper,146.8792233679078,146.8792233679078,146.8792233679078,576,,,,,
v6p1i4_0002,valid_iid,q,0,silicon_die_upper,,,,336,1.5525793401036188,0.22222009341030963,1.5060424804687498e-10,141.2671656224342,10309000975.99096
v6p1i4_0002,valid_iid,q,1,silicon_die_lower,,,,280,0.9845031719565421,0.1409115664390638,1.2817382812499996e-10,100.707897014739,7680999985.398091
v6p1i4_0002,valid_iid,q,2,silicon_die_upper,,,,504,2.1451616191260805,0.307036170757363,2.2590637207031234e-10,132.34791947807537,9495799518.476658
v6p1i4_0002,valid_iid,q,3,silicon_die_lower,,,,576,1.4028509792230028,0.20078952977879666,2.6367187499999985e-10,84.3274687712636,5320442232.312428
v6p1i4_0002,valid_iid,q,4,silicon_die_upper,,,,384,0.901578849973444,0.129042639614467,1.721191406249999e-10,79.23031599107553,5238109176.5833025
v6p1i4_0003,valid_iid,k,0,silicon_die_lower,268.6521299834947,268.6521299834947,268.6521299834947,648,,,,,
v6p1i4_0003,valid_iid,k,1,silicon_die_upper,213.67216053180547,213.67216053180547,213.67216053180547,792,,,,,
v6p1i4_0003,valid_iid,q,0,silicon_die_lower,,,,384,0.6992557922663831,0.10140810469814401,1.7578124999999997e-10,60.46844935056631,3977988507.1154246
v6p1i4_0003,valid_iid,q,1,silicon_die_lower,,,,320,0.7140210959825745,0.10354941190176174,1.4648437499999992e-10,64.6184258769502,4874384015.241044
v6p1i4_0003,valid_iid,q,2,silicon_die_lower,,,,336,0.43406143690768806,0.06294884951427496,1.5380859374999997e-10,43.483267811803685,2822088326.3077626
v6p1i4_0003,valid_iid,q,3,silicon_die_upper,,,,288,0.7649094017486244,0.11092938171553893,1.2908935546874988e-10,81.74647226997736,5925425833.687695
v6p1i4_0003,valid_iid,q,4,silicon_die_lower,,,,448,0.9298062066813899,0.13484319500668587,2.0507812499999985e-10,71.3237024046556,4533912169.72259
v6p1i4_0003,valid_iid,q,5,silicon_die_upper,,,,432,1.2230299713333324,0.1773673564861812,1.9363403320312477e-10,87.2813758919553,6316193238.873236
v6p1i4_0003,valid_iid,q,6,silicon_die_lower,,,,280,0.6184497399048007,0.089689376431957,1.2817382812499996e-10,59.70086190775844,4825085970.762028
v6p1i4_0003,valid_iid,q,7,silicon_die_upper,,,,336,0.6453425345129723,0.09358944756674459,1.5060424804687488e-10,75.13074782281548,4285022121.7671924
v6p1i4_0003,valid_iid,q,8,silicon_die_upper,,,,384,0.8665864106378565,0.12567487667871174,1.7211914062499988e-10,76.39883744828897,5034805585.776827
v6p1i4_0004,train,k,0,silicon_die_upper,76.72294813345312,76.72294813345312,76.72294813345312,720,,,,,
v6p1i4_0004,train,k,1,silicon_die_lower,78.67767375893413,78.67767375893413,78.67767375893413,528,,,,,
v6p1i4_0004,train,q,0,silicon_die_lower,,,,336,0.6943912196485186,0.15168224710088787,1.5380859374999987e-10,72.9707420598089,4514645136.000531
v6p1i4_0004,train,q,1,silicon_die_lower,,,,448,0.5819599782695337,0.12712285917351904,2.05078125e-10,42.68427342208553,2837747703.561917
v6p1i4_0004,train,q,2,silicon_die_upper,,,,576,0.624977858288666,0.13651964951617512,2.581787109374998e-10,38.41240300794233,2420718021.3242345
v6p1i4_0004,train,q,3,silicon_die_lower,,,,448,0.830256650526673,0.18136058011517944,2.050781249999998e-10,69.65480013849408,4048489572.0919714
v6p1i4_0004,train,q,4,silicon_die_upper,,,,360,0.7965434168907197,0.17399628907830972,1.6136169433593747e-10,69.17324783733069,4936384810.340446
v6p1i4_0004,train,q,5,silicon_die_lower,,,,384,0.4475514212161099,0.09776276447967952,1.7578125000000005e-10,43.30547006267765,2546070307.3627577
