sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i9_0000,0,83,0.13220977131277323,3.759525710392296,798.5118396130301,21.570916201948847,8,3,6,1,4.644539825597704,0.9342042093621294,0.28256767243146896,0.8664600595169113,0.0928465601067455,0.011605820013343187,0.23465238656524762,1.1986651500260077,0.3863202471652496,0.75,0.041666666666666664,2762402996.4503613,4503447567.9208555,144.52237199259636,0.8821051266700293,0.26095566745338367,0.467684764418612,139.291088366881,4.331713341982077,147.72085389122367,6.110211372299114,115.83693688735366,6.77309695496103,387.8541943663731,test_iid
v6p1i9_0001,1,83,0.7364983409643173,12.034237754239378,1359.6520375945304,70.28272458132021,3,8,1,1,9.521343604824166,1.2856704750963182,0.529772718437016,0.9830841147141395,0.046237090862497554,0.015412363620832517,0.25510159422348516,1.096378150104804,0.18682767408184428,0.3333333333333333,0.041666666666666664,16792794228.646057,22122699909.36722,198.1215887115561,0.7499016822520759,0.3574206331950356,0.5280600355543801,131.34664022363722,5.343427194705851,102.98825385980308,2.231643576486868,128.0285656452179,2.0454045897249404,397.45991876814514,train
v6p1i9_0002,2,105,0.8914824482053518,10.268833875020595,1172.5247792218427,115.95047718182342,9,4,8,2,10.52644658186632,1.1763761788050986,0.19667387008666992,0.8292645792293691,0.10626122979132681,0.011806803310147423,0.23397002767335365,1.1925402810385652,0.3501289278717533,0.8888888888888888,0.05555555555555555,6472378940.7650385,9206859222.062334,99.62224723368148,0.9877252156508406,0.32874923717903604,0.39695591225265653,152.06601487006992,4.4240730955742,120.46711342409253,2.004444838713974,110.36599376238883,2.287532177802392,394.1280728345737,train
v6p1i9_0003,3,99,0.4742952426895499,6.73801456779576,501.5819587444238,35.78747966463346,6,6,1,1,7.663992769777574,0.7067700671558623,0.9904831470921636,1.2439379317632837,0.06972554663770032,0.011620924439616721,0.2459700647688997,1.1613604862221287,0.3284499998407053,0.16666666666666666,0.027777777777777776,6422817048.106465,8030719126.329868,89.63078682760293,0.6270824788765145,0.28375300620895505,0.5561338220206768,127.30462641920894,5.609879389747845,128.8717546965927,3.5554260436004097,146.00122696720064,3.8967806527028563,392.4911216786131,test_iid
v6p1i9_0004,4,76,0.3566783666610718,7.350350364479212,1573.6220022574907,155.25623099622834,4,5,1,1,6.736327881063088,1.4035027096571844,0.07036462612450123,0.7774483885481223,0.04744929035114153,0.011862322587785383,0.102910308088621,1.3215379254961523,0.2539978761327213,0.25,0.05,10350743236.24122,11272168417.48752,67.22995709595477,0.6311413788643748,0.2787561265727113,0.42354250217177974,134.02332784142345,5.920741072791731,136.6335750091821,5.04144774496725,101.38987051323056,3.082487709505833,396.15998432505876,test_iid
v6p1i9_0005,5,88,0.7738665426149964,9.7758961127544,691.7657156712057,47.44509090024374,7,4,5,1,9.768880836836557,0.8571334115720829,0.8663653871044517,1.167517344817292,0.09162686099667045,0.01308955157095292,0.18103441348057925,1.1780024358309904,0.27615138040083315,0.7142857142857143,0.03571428571428571,7134676483.490272,9730877300.024136,107.47238742817564,0.8742342156676363,0.30088257138990215,0.583126743632041,145.3558208188042,4.670223609337752,112.60391138494015,2.68581910757065,142.48803574591875,4.464892413929879,390.29693570453674,train
v6p1i9_0006,6,65,0.6198582937940955,6.21173784641664,580.3250841478466,28.87405231337489,5,3,3,2,8.723871469521654,0.771393206367073,0.40643360652029514,0.923056002506564,0.06865019232485435,0.01373003846497087,0.2539222412511355,1.0754735312119748,0.34210454071151075,0.6,0.13333333333333333,5861038637.993553,7368310220.520896,215.1708931220071,1.0516978397041394,0.3458864734756729,0.44915705195138733,120.13756566680968,5.044143544474854,107.6281274203211,1.5658017194627958,119.35623665340245,5.912387071087942,386.23269125353545,train
v6p1i9_0007,7,124,0.015568753704428673,3.4474115618018644,1015.4485968668483,93.11482222742967,10,7,4,3,3.0477119469778877,1.0791151013910332,0.655357233248651,1.0482175969373686,0.10800808076756432,0.010800808076756433,0.2780601855002441,1.2002151443544846,0.2823195629326029,0.4,0.04285714285714286,2135282365.484468,2836792809.5427575,166.0786479481008,0.9153173765017063,0.24245390740772624,0.4914737279653669,150.47449895180762,4.08996965588641,142.98570211976767,4.521508541213806,137.0230063330382,1.5181859653888992,399.126966628246,train
v6p1i9_0008,8,59,0.2066054902970791,4.468524696162862,542.3147230530495,100.8783822802425,5,2,4,0,5.407043679258195,0.7406684421275915,0.7776432391256094,1.1157848071616152,0.06123054238324605,0.01224610847664921,0.22384007932166713,1.3090040619573293,0.28707013490899175,0.8,0.0,4704850687.74072,5600092496.367118,80.2749466299141,0.433770974751583,0.2518858354902909,0.4060620973503765,122.74972788523883,4.847044835863367,104.40865689888597,3.298283908188367,106.02641152217984,2.679406262070431,394.73860817495733,train
v6p1i9_0009,9,149,0.6629524724557996,7.739862085515266,1086.280412163024,30.86164502118403,10,7,4,3,9.023192701544291,1.123668413482859,0.03458912204951048,0.763369522676936,0.12094248658612432,0.012094248658612432,0.2482508010333292,1.2445589377956918,0.38819569091890754,0.4,0.04285714285714286,4196280687.000144,5895850164.84678,129.03432456902425,0.6427244475812546,0.34477432740334685,0.5748498381091026,147.8880128962919,5.96935457992907,146.39505497179925,1.7825724973916663,137.55998630076647,4.16507062140286,388.8755968818441,valid_iid
