sample_id,sobol_index,sobol_dimensions_consumed,continuous_severity,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,upper_source_count,cross_family_overlap_pair_count,power_base_W,power_top_h_factor,power_independent_latent,power_independent_multiplier,total_source_area_fraction,mean_source_area_fraction,source_area_cv,mean_source_aspect_ratio,source_centroid_spread,source_upper_fraction,cross_family_overlap_fraction,q_proxy_mean_W_m3,q_proxy_max_W_m3,mean_local_k_W_mK,local_k_log_std,background_kz_pcb_fr4_equivalent_W_mK,background_kz_bt_substrate_with_vias_W_mK,background_kz_silicon_interposer_tsv_0p1_W_mK,background_kz_bump_underfill_under_interposer_W_mK,background_kz_silicon_die_lower_W_mK,background_kz_tim_between_dies_W_mK,background_kz_silicon_die_upper_W_mK,background_kz_tim_to_spreader_W_mK,background_kz_spreader_W_mK,split_role
v6p1i3_0000,0,97,0.4173102015629411,8.079971564689755,1029.8277326314644,79.66480085945656,3,7,1,0,6.338481612503529,1.0654886192003858,0.9142017671838403,1.1963982864504112,0.031079708057365266,0.010359902685788422,0.1300032692393238,1.3000267387461857,0.18130613654694003,0.3333333333333333,0.0,17050943518.166641,20682626773.097675,155.94569755739641,0.8939496683781895,0.29325637956666173,0.4635096581168619,137.9662296595052,4.934031018664574,128.78800849430263,1.4602781309164108,145.73193327523768,1.6535943253814638,392.3194917058572,train
v6p1i3_0001,1,104,0.9533746466040611,7.841062971021197,619.145697289895,34.62559811438676,10,2,6,1,10.626997172832489,0.8474450349205592,0.2920529134571552,0.8706685094272774,0.11829168382098461,0.011829168382098462,0.28831080782273766,1.255101278084172,0.31058208369073126,0.6,0.05,4426675135.891113,5602233188.920573,160.8170460042054,0.5669816139421795,0.3368765438653227,0.5368946016978302,130.4299372015521,4.6191031222318015,116.59989161416888,5.086744547588865,112.23477190360427,4.784462999105062,397.1705438988283,train
v6p1i3_0002,2,130,0.5997147215530276,7.919908986370349,800.1916307194555,49.51505220250843,5,8,2,2,7.797717772424221,0.9511347631687684,0.6916845832020044,1.067850912986349,0.05574748188150721,0.011149496376301441,0.2150228943820192,1.2303193903344523,0.35377205790150934,0.4,0.05,9642770866.34468,11807415563.754442,115.42472709647484,0.8466640537562208,0.32471964815434684,0.4267502731225115,151.2339254282415,5.696024260272963,105.80521011725068,3.5816242340009197,130.72860427200794,7.115238201035808,393.15269354730844,train
v6p1i3_0003,3,111,0.028357291594147682,2.998879388833197,1330.7722533878195,112.86916210441177,8,6,6,2,3.2268583327531815,1.195780411160604,0.06971597578376532,0.7771908258635343,0.10773066518327558,0.013466333147909447,0.1944173249693227,1.195610561849573,0.32583077135065946,0.75,0.041666666666666664,1857941960.551831,2077073395.1746078,110.60172963276368,0.727426146371911,0.2524980434583491,0.5841272505439313,125.92446210794151,3.9994857823905567,142.6039060112089,2.4390619442732784,114.42033923231065,2.6398865206347084,388.3098847325891,train
v6p1i3_0004,4,105,0.234407352283597,3.745387842763728,510.45782345377893,43.64579693481887,9,4,4,0,4.875258818268776,0.7769385878451419,0.5411396948620677,0.9888090396503105,0.11865788009085815,0.013184208898984239,0.17153102490942543,1.2250430848048175,0.3621618980129455,0.4444444444444444,0.0,2072176097.994158,2736147058.7527065,210.04853426348222,1.063275987380188,0.2642028584957676,0.41012320586921425,135.29002172872424,4.312148126035877,149.12001993507147,1.869419564757372,133.29884600825608,5.32810021379316,394.6048449445516,test_iid
v6p1i3_0005,5,70,0.6358426688238978,7.346571627923655,1135.4252007487605,177.02132208593582,4,4,1,1,8.086741350591183,1.1133355865777474,0.16508459113538265,0.8159904453545604,0.042434897303571195,0.010608724325892799,0.18045742232665132,1.0962617337654654,0.34200846909270927,0.25,0.0625,11533436937.159075,14270287623.5865,126.11418367086618,0.9240537463370163,0.3039008601810491,0.5610014043255446,142.0056019257754,5.9091521312953565,111.89450123347342,7.165474279723683,124.80232985690236,2.2858969069540187,385.9783618338406,test_iid
v6p1i3_0006,6,111,0.8098172396421432,13.943895702112371,1578.0927344295364,93.6422226797147,7,7,1,0,9.478537917137146,1.2911133956713816,0.818652905523777,1.1394056976934253,0.07498855852223725,0.010712651217462465,0.203404707481893,1.138655583791738,0.31475639176381714,0.14285714285714285,0.0,12248426641.558321,18230616624.207615,110.77498547265839,0.9440963838158394,0.3599546439129908,0.4454261029494861,121.20121341664344,4.658946375472094,122.9755945969373,4.285470175752563,143.1733502075076,1.5371316229693905,389.9302906403318,train
v6p1i3_0007,7,116,0.3186744311824441,4.7014711829644265,709.3684180102862,22.90063976080491,6,8,4,2,5.549395449459553,0.9009425223586198,0.4427780481055379,0.940353227997333,0.08003870059063409,0.013339783431772348,0.22181845700500327,1.1014348120509958,0.3690387638080655,0.6666666666666666,0.041666666666666664,3947779489.8428497,4876308624.984902,132.94914077763048,0.983170918101712,0.2802641858740416,0.5156106257202553,147.33112144749612,5.466836951482653,134.81014259159565,2.6578046262577972,101.86591814272106,3.3373686724641813,398.56318596284837,valid_iid
v6p1i3_0008,8,110,0.445770675316453,6.475013611080054,1259.8885889439741,23.134322220262177,7,6,4,0,6.566165402531624,1.1666866194387908,0.2340035131201148,0.8452295075808823,0.08230146435477131,0.011757352050681616,0.18801472033967903,1.2191740048723023,0.373523987347752,0.5714285714285714,0.0,5136822106.120734,6792089378.675235,161.6754980299288,0.7290039306324878,0.274290650105036,0.4176180731280253,122.98604222014546,6.031758955643299,114.00939505547285,2.154899978128947,137.39617043174803,5.490560689877306,396.07370655983686,train
v6p1i3_0009,9,65,0.9252098752185702,10.533510477006287,876.0015630584916,101.42744985634624,6,2,4,0,10.401679001748562,0.9906767013564918,0.6061628554016352,1.022204373911662,0.08454778026562583,0.014091296710937638,0.17719307486831212,1.2670156695914803,0.3369450576479142,0.6666666666666666,0.0,8267185676.386311,10610353365.224905,214.04316058408517,0.9234769851508671,0.3729998692951898,0.5957974955095561,149.9362628813833,4.2245113525836455,125.02646171487868,3.4300172546858962,121.08647478744388,2.231411288911005,385.9163151588291,train
