sample_id,split_role,sobol_index,package_total_power_W,continuous_severity,top_h_W_m2K,bottom_h_W_m2K,source_count,k_region_count,total_source_volume_m3,mean_q_W_m3,max_q_W_m3,mean_local_k_W_mK,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,minimum_support_nodes_per_region,coordinate_sha256,support_index_sha256
v6p1i9_0000,test_iid,0,3.759525710392297,0.13220977131277323,798.5118396130301,21.570916201948847,8,3,1.4229583740234365e-09,2750684952.085235,4890815337.356997,144.52237199259636,49.253658064842,44.577961901389024,44.626827456332755,0.9772358365029422,0.022764163498590256,-1.5325077762777293e-12,8.495501850438333e-11,1373,13,02b3128297305dbafd23e48a92a8aa68d63cb969f12887e36a225ce15994b2fd,2a7be388e1894c98c9ea3e4fdeaad0c900a82bbe544d6dc34a110b23e674b8dd
v6p1i9_0001,train,1,12.034237754239378,0.7364983409643173,1359.6520375945304,70.28272458132021,3,8,6.756591796874998e-10,17177577920.514517,23211019583.155617,198.1215887115561,127.93817488112313,81.5689700417675,82.00141648422958,0.9631231597412566,0.03687684024707813,1.1665289888779234e-11,1.0770107970997769e-10,1641,13,9ad286bc3d50ed4de85f2b6e1e575ba5bb2b7bf7405f9b2958e9447f58858649,3dde04089b57f4ad0270b145d125c010b4a1a5e844c6f52b998d6ca7e15d7cce
v6p1i9_0002,train,2,10.268833875020595,0.8914824482053518,1172.5247792218427,115.95047718182342,9,4,1.5589141845703114e-09,6586898570.842009,9121908586.575388,99.62224723368148,96.73257721703243,73.63340276987395,74.64161521617724,0.9472979104013717,0.05270208956815969,3.0468584783712474e-11,9.499085895868573e-11,1572,11,99480b00ee5a6cdcc3fa392fe7127a5b2635844002339ecd2f9e7e3d353c6a84,3b9df7d963423bf0be17805ac8cde8c1792ffe75192320ed01f0bdcc2bda1583
v6p1i9_0003,test_iid,3,6.73801456779576,0.4742952426895499,501.5819587444238,35.78747966463346,6,6,1.0748291015624993e-09,6380187358.638081,8832915364.497503,89.63078682760293,137.4523624346382,121.54907824819506,121.81057380555161,0.9455264692865346,0.05447353073432763,-2.086229448739376e-11,8.664303638412717e-11,1539,8,972a409934ffb8bcbfea5b71540b4f6ff39f8ea60b0e50fd4db8c66bac9b711c,5e59258a77399873951dab9700e942840e1ef2119602827b417078259fa4ed3e
v6p1i9_0004,test_iid,4,7.350350364479212,0.3566783666610718,1573.6220022574907,155.25623099622834,4,5,7.501220703124994e-10,9775476763.995605,11077755019.528873,67.22995709595477,61.67557422731602,39.07792368828771,39.89658618411666,0.9555820836783187,0.04441791632966012,-7.978784987641113e-12,1.0631357552310116e-10,1474,19,a3f3d871dc703028b2c6099fbf23d59fc483b74787659dd73cfc9e27a1b539d4,f6bcf6568ebb51c7c037608f4ed13535eae39484c330115e81dce5dde4516962
v6p1i9_0005,train,5,9.7758961127544,0.7738665426149964,691.7657156712057,47.44509090024374,7,4,1.360321044921874e-09,7226188515.623851,10013656913.93607,107.47238742817564,146.89841323514128,127.01001429621564,127.41724028970636,0.9500241241269956,0.049975875891495,-1.8490508975992174e-11,8.61815070396381e-11,1485,16,b3518660d67f2ef49d679c5dc33370b5e1e266b6c55dc0d9f78ee1533c95a14c,aa0a0bd9c2d8f2dc1305593a39c4209a12f1f8c2fee65ea534732c3a282db80a
v6p1i9_0006,train,6,6.211737846416639,0.6198582937940955,580.3250841478466,28.87405231337489,5,3,1.0121917724609368e-09,6049096603.014587,7249674035.580066,215.1708931220071,115.49497117649736,98.93952877636848,99.08059077230666,0.9594116139109047,0.040588386032117854,5.6977488106609594e-11,8.094090451011031e-11,1544,22,45727bc1b1ccccac0a3b1cc29b84384593f978a2fe234964526d745c3e78d4bc,0834f436c5f7c2f8fb5dc10dbe64f3e4b64b32bd062657c1a602457b55c7f34d
v6p1i9_0007,train,7,3.447411561801864,0.015568753704428673,1015.4485968668483,93.11482222742967,10,7,1.618728637695312e-09,2150625223.0550227,2973560745.208002,166.0786479481008,37.711773932976996,29.545392423866705,29.867197322038866,0.948662907805962,0.05133709218186441,1.2173597791742132e-11,1.0252906896593597e-10,1690,7,d4259547a0693699f1d198830199c7eb2e9aaee7f69b92ab288132a93b615274,1d563203fcbf96ab4a14f24f7f4ecbfd0b2e6c4c9ef3b56e562158de4072b107
v6p1i9_0008,train,8,4.468524696162862,0.2066054902970791,542.3147230530495,100.8783822802425,5,2,9.545135498046869e-10,4544269503.846016,5482602766.820446,80.2749466299141,83.7095548542913,66.07016133081346,66.9759236620301,0.9079293121041561,0.09207068790355455,-7.71056002202635e-12,7.41633827165183e-11,1496,23,6c292a473f438b499b54e77abe86155d258a741cb672ebee60bfea4338251c57,0d4ea2f46943dbc31925bb94b30d2fac764e32fe3e16388cf78f221a317adffe
v6p1i9_0009,valid_iid,9,7.739862085515268,0.6629524724557996,1086.280412163024,30.86164502118403,10,7,1.821441650390624e-09,4224598503.0122094,5962553184.067635,129.03432456902425,78.92269623092483,68.34377154127786,68.42281415969062,0.9758318752135289,0.024168124789067567,-2.596483542272088e-12,9.900864926476005e-11,1559,9,8447deddb03539b52cc778ce09d01000b04b6bc089d8b8027d705de48b32624a,d33e271e215bbddb0078970ca98cd045ca192b96334c39ac471e3cfd14034861
v6p1i9_0010,train,10,14.645120347187447,0.9414724437519908,1271.8646654948782,59.32657803753331,4,4,8.093261718749997e-10,18362006669.401978,20508758275.79728,60.824540409740386,140.35489317678667,104.77618827979556,105.31003984592398,0.9669764826072936,0.033023517399243876,-6.537473141924825e-12,1.020658447739183e-10,1476,23,698b90a4cd52435e788a9872f07a9fe2ed67319b64310c3225ea3520ccaa4493,ebb92fb112bad218c8fb81e8372b8a01c8c52f890d612b717e24b084d276af74
